onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.989	4	Aircraft1_10%_2.jpg	0	0.1	39.989	43.728	43.989	0
43.994	4	Aircraft1_10%_39.jpg	0	0.1	43.994	47.73	44.248	0
47.995	4	Aircraft2_10%_26.jpg	1	0.1	47.995	51.726	49.237	1
51.995	4	Aircraft1_10%_15.jpg	0	0.1	51.995	55.728	52.853	0
56.016	4	Aircraft2_10%_16.jpg	1	0.1	56.016	59.746	57.703	1
60.028	4	rest.jpg	n/a	n/a	60.028	63.766	64.028	n/a
64.013	4	rest.jpg	n/a	n/a	64.013	67.744	68.013	n/a
67.977	4	rest.jpg	n/a	n/a	67.977	71.71	71.977	n/a
71.971	4	Aircraft2_90%_14.jpg	1	0.9	71.971	75.71	73.676	1
75.992	4	Aircraft2_90%_5.jpg	1	0.9	75.992	79.728	78.231	1
80.007	4	Aircraft2_90%_15.jpg	1	0.9	80.007	83.744	82.52	1
84.005	4	Aircraft2_90%_19.jpg	1	0.9	84.005	87.739	86.449	1
88	4	Aircraft1_90%_31.jpg	0	0.9	88	91.733	90.477	0
92.016	4	rest.jpg	n/a	n/a	92.016	95.748	96.016	n/a
95.995	4	rest.jpg	n/a	n/a	95.995	99.731	99.995	n/a
99.982	4	rest.jpg	n/a	n/a	99.982	103.713	103.982	n/a
103.979	4	Aircraft2_70%_4.jpg	1	0.75	103.979	107.71	106.337	1
107.996	4	Aircraft1_70%_43.jpg	0	0.75	107.996	111.727	109.688	0
111.993	4	Aircraft1_70%_9.jpg	0	0.75	111.993	115.728	114.772	0
116.015	4	Aircraft1_70%_11.jpg	0	0.75	116.015	119.755	118.237	0
120.022	4	Aircraft1_70%_50.jpg	0	0.75	120.022	123.759	121.87	0
124.037	4	rest.jpg	n/a	n/a	124.037	127.768	128.037	n/a
128.013	4	rest.jpg	n/a	n/a	128.013	131.745	132.013	n/a
131.992	4	rest.jpg	n/a	n/a	131.992	135.726	135.992	n/a
135.988	4	Aircraft1_10%_36.jpg	0	0.1	135.988	139.722	139.17	0
139.987	4	Aircraft1_10%_35.jpg	0	0.1	139.987	143.72	140.834	0
143.984	4	Aircraft2_10%_3.jpg	1	0.1	143.984	147.721	147.421	1
148.005	4	Aircraft1_10%_5.jpg	0	0.1	148.005	151.744	150.126	0
152.026	4	Aircraft1_10%_48.jpg	0	0.1	152.026	155.763	154.409	0
156.027	4	rest.jpg	n/a	n/a	156.027	159.762	160.027	n/a
159.997	4	rest.jpg	n/a	n/a	159.997	163.73	163.997	n/a
163.962	4	rest.jpg	n/a	n/a	163.962	167.692	167.962	n/a
167.967	4	Aircraft1_90%_3.jpg	0	0.9	167.967	171.702	169.304	0
171.981	4	Aircraft2_90%_28.jpg	1	0.9	171.981	175.713	174.002	1
175.992	4	Aircraft1_90%_24.jpg	0	0.9	175.992	179.728	177.115	0
180.006	4	Aircraft2_90%_39.jpg	1	0.9	180.006	183.745	181.306	1
184.021	4	Aircraft2_90%_8.jpg	1	0.9	184.021	187.752	185.201	1
188.015	4	rest.jpg	n/a	n/a	188.015	191.749	192.015	n/a
191.981	4	rest.jpg	n/a	n/a	191.981	195.712	195.981	n/a
195.944	4	rest.jpg	n/a	n/a	195.944	199.683	199.944	n/a
199.963	4	Aircraft2_70%_18.jpg	1	0.75	199.963	203.698	201.939	1
203.979	4	Aircraft1_70%_29.jpg	0	0.75	203.979	207.712	206.119	0
207.993	4	Aircraft2_70%_1.jpg	1	0.75	207.993	211.724	209.995	1
212.008	4	Aircraft1_70%_26.jpg	0	0.75	212.008	215.746	213.447	0
216.032	4	Aircraft2_70%_34.jpg	1	0.75	216.032	219.763	218.953	1
220.03	4	rest.jpg	n/a	n/a	220.03	223.767	224.03	n/a
223.999	4	rest.jpg	n/a	n/a	223.999	227.729	227.999	n/a
227.965	4	rest.jpg	n/a	n/a	227.965	231.696	231.965	n/a
231.961	4	Aircraft2_10%_17.jpg	1	0.1	231.961	235.698	233.798	1
235.966	4	Aircraft2_10%_11.jpg	1	0.1	235.966	239.697	237.417	1
239.983	4	Aircraft1_10%_20.jpg	0	0.1	239.983	243.714	240.92	0
244.003	4	Aircraft2_10%_47.jpg	1	0.1	244.003	247.737	244.892	1
248.017	4	Aircraft2_10%_45.jpg	1	0.1	248.017	251.751	248.788	1
252.022	4	rest.jpg	n/a	n/a	252.022	255.756	256.022	n/a
256.006	4	rest.jpg	n/a	n/a	256.006	259.742	260.006	n/a
259.976	4	rest.jpg	n/a	n/a	259.976	263.71	263.976	n/a
263.977	4	Aircraft1_90%_25.jpg	0	0.9	263.977	267.711	266.213	0
267.996	4	Aircraft2_90%_49.jpg	1	0.9	267.996	271.737	270.349	1
272.004	4	Aircraft2_90%_10.jpg	1	0.9	272.004	275.74	274.147	1
276.025	4	Aircraft2_90%_12.jpg	1	0.9	276.025	279.756	277.443	1
280.021	4	Aircraft2_90%_7.jpg	1	0.9	280.021	283.755	282.931	1
284.046	4	rest.jpg	n/a	n/a	284.046	287.782	288.046	n/a
288.016	4	rest.jpg	n/a	n/a	288.016	291.747	292.016	n/a
291.992	4	rest.jpg	n/a	n/a	291.992	295.724	295.992	n/a
296.009	4	Aircraft1_70%_32.jpg	0	0.75	296.009	299.742	298.302	0
300.015	4	Aircraft1_70%_49.jpg	0	0.75	300.015	303.752	301.801	0
304.036	4	Aircraft2_70%_22.jpg	1	0.75	304.036	307.767	308.036	1
308.04	4	Aircraft1_70%_34.jpg	0	0.75	308.04	311.772	309.178	0
