onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.008	4	Aircraft1_10%_2.jpg	0	0.1	40.008	43.745	41.913	0
44.014	4	Aircraft1_10%_39.jpg	0	0.1	44.014	47.746	45.161	0
48.057	4	Aircraft2_10%_26.jpg	1	0.1	48.057	51.788	50.411	1
52.061	4	Aircraft1_10%_15.jpg	0	0.1	52.061	55.792	54.662	0
56.078	4	Aircraft2_10%_16.jpg	1	0.1	56.078	59.814	58.752	1
60.079	4	rest.jpg	NaN	NaN	60.079	63.808	64.079	NaN
64.038	4	rest.jpg	NaN	NaN	64.038	67.775	68.038	NaN
68.009	4	rest.jpg	NaN	NaN	68.009	71.743	72.009	NaN
72.01	4	Aircraft2_90%_14.jpg	1	0.9	72.01	75.75	74.308	1
76.029	4	Aircraft2_90%_5.jpg	1	0.9	76.029	79.762	78.434	1
80.038	4	Aircraft2_90%_15.jpg	1	0.9	80.038	83.769	82.602	1
84.048	4	Aircraft2_90%_19.jpg	1	0.9	84.048	87.785	86.257	1
88.109	4	Aircraft1_90%_31.jpg	0	0.9	88.109	91.845	90.265	0
92.111	4	rest.jpg	NaN	NaN	92.111	95.847	96.111	NaN
96.097	4	rest.jpg	NaN	NaN	96.097	99.826	100.097	NaN
100.064	4	rest.jpg	NaN	NaN	100.064	103.799	104.064	NaN
104.09	4	Aircraft2_70%_4.jpg	1	0.75	104.09	107.82	106.354	1
108.087	4	Aircraft1_70%_43.jpg	0	0.75	108.087	111.817	110.348	0
112.109	4	Aircraft1_70%_9.jpg	0	0.75	112.109	115.839	114.333	0
116.117	4	Aircraft1_70%_11.jpg	0	0.75	116.117	119.847	118.023	0
120.116	4	Aircraft1_70%_50.jpg	0	0.75	120.116	123.846	121.633	0
124.113	4	rest.jpg	NaN	NaN	124.113	127.843	128.113	NaN
128.076	4	rest.jpg	NaN	NaN	128.076	131.812	132.076	NaN
132.059	4	rest.jpg	NaN	NaN	132.059	135.788	136.059	NaN
136.074	4	Aircraft1_10%_36.jpg	0	0.1	136.074	139.809	137.8	0
140.097	4	Aircraft1_10%_35.jpg	0	0.1	140.097	143.827	142.196	0
144.151	4	Aircraft2_10%_3.jpg	1	0.1	144.151	147.887	145.643	1
148.172	4	Aircraft1_10%_5.jpg	0	0.1	148.172	151.905	150.149	0
152.175	4	Aircraft1_10%_48.jpg	0	0.1	152.175	155.911	154.188	0
156.177	4	rest.jpg	NaN	NaN	156.177	159.908	160.177	NaN
160.163	4	rest.jpg	NaN	NaN	160.163	163.9	164.163	NaN
164.133	4	rest.jpg	NaN	NaN	164.133	167.863	168.133	NaN
168.128	4	Aircraft1_90%_3.jpg	0	0.9	168.128	171.862	169.857	0
172.138	4	Aircraft2_90%_28.jpg	1	0.9	172.138	175.874	174.277	1
176.137	4	Aircraft1_90%_24.jpg	0	0.9	176.137	179.872	178.232	0
180.156	4	Aircraft2_90%_39.jpg	1	0.9	180.156	183.891	182.165	1
184.195	4	Aircraft2_90%_8.jpg	1	0.9	184.195	187.925	186.044	1
188.21	4	rest.jpg	NaN	NaN	188.21	191.942	192.21	NaN
192.191	4	rest.jpg	NaN	NaN	192.191	195.92	196.191	NaN
196.154	4	rest.jpg	NaN	NaN	196.154	199.886	200.154	NaN
200.155	4	Aircraft2_70%_18.jpg	1	0.75	200.155	203.885	201.48	1
204.171	4	Aircraft1_70%_29.jpg	0	0.75	204.171	207.902	205.332	0
208.192	4	Aircraft2_70%_1.jpg	1	0.75	208.192	211.929	209.836	1
212.215	4	Aircraft1_70%_26.jpg	0	0.75	212.215	215.947	214.053	0
216.215	4	Aircraft2_70%_34.jpg	1	0.75	216.215	219.946	218.161	1
220.215	4	rest.jpg	NaN	NaN	220.215	223.947	224.215	NaN
224.18	4	rest.jpg	NaN	NaN	224.18	227.915	228.18	NaN
228.148	4	rest.jpg	NaN	NaN	228.148	231.883	232.148	NaN
232.148	4	Aircraft2_10%_17.jpg	1	0.1	232.148	235.878	233.738	1
236.147	4	Aircraft2_10%_11.jpg	1	0.1	236.147	239.884	238.223	1
