onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.986	4	Aircraft1_10%_17.jpg	0	0.1	39.986	43.723	42.369	0
44.006	4	Aircraft2_10%_42.jpg	1	0.1	44.006	47.744	45.815	1
48.007	4	Aircraft2_10%_44.jpg	1	0.1	48.007	51.741	49.329	1
52.018	4	Aircraft1_10%_10.jpg	0	0.1	52.018	55.759	53.285	0
56.022	4	Aircraft2_10%_25.jpg	1	0.1	56.022	59.754	57.377	1
60.028	4	rest.jpg	NaN	NaN	60.028	63.766	64.028	NaN
64.009	4	rest.jpg	NaN	NaN	64.009	67.743	68.009	NaN
67.982	4	rest.jpg	NaN	NaN	67.982	71.714	71.982	NaN
71.992	4	Aircraft1_90%_12.jpg	0	0.9	71.992	75.724	74.351	0
75.986	4	Aircraft2_90%_32.jpg	1	0.9	75.986	79.718	77.926	1
79.982	4	Aircraft2_90%_48.jpg	1	0.9	79.982	83.72	81.527	1
83.981	4	Aircraft1_90%_19.jpg	0	0.9	83.981	87.714	85.626	0
87.975	4	Aircraft1_90%_33.jpg	0	0.9	87.975	91.706	90.152	0
91.979	4	rest.jpg	NaN	NaN	91.979	95.717	95.979	NaN
95.947	4	rest.jpg	NaN	NaN	95.947	99.683	99.947	NaN
99.913	4	rest.jpg	NaN	NaN	99.913	103.642	103.913	NaN
103.906	4	Aircraft2_70%_33.jpg	1	0.75	103.906	107.635	106.088	1
107.9	4	Aircraft2_70%_38.jpg	1	0.75	107.9	111.634	109.599	1
111.923	4	Aircraft1_70%_30.jpg	0	0.75	111.923	115.652	114.685	0
115.92	4	Aircraft1_70%_41.jpg	0	0.75	115.92	119.654	118.086	0
119.936	4	Aircraft1_70%_18.jpg	0	0.75	119.936	123.671	122.936	0
123.95	4	rest.jpg	NaN	NaN	123.95	127.685	127.95	NaN
127.934	4	rest.jpg	NaN	NaN	127.934	131.664	131.934	NaN
131.902	4	rest.jpg	NaN	NaN	131.902	135.631	135.902	NaN
135.909	4	Aircraft2_10%_24.jpg	1	0.1	135.909	139.638	136.954	1
139.917	4	Aircraft2_10%_2.jpg	1	0.1	139.917	143.651	140.642	1
143.935	4	Aircraft2_10%_43.jpg	1	0.1	143.935	147.67	144.728	1
147.953	4	Aircraft2_10%_46.jpg	1	0.1	147.953	151.685	148.581	1
151.968	4	Aircraft1_10%_42.jpg	0	0.1	151.968	155.701	152.764	0
155.98	4	rest.jpg	NaN	NaN	155.98	159.712	159.98	NaN
159.952	4	rest.jpg	NaN	NaN	159.952	163.684	163.952	NaN
163.918	4	rest.jpg	NaN	NaN	163.918	167.648	167.918	NaN
167.927	4	Aircraft2_90%_9.jpg	1	0.9	167.927	171.657	170.069	1
171.918	4	Aircraft2_90%_6.jpg	1	0.9	171.918	175.653	175.918	1
175.914	4	Aircraft1_90%_23.jpg	0	0.9	175.914	179.648	178.523	0
179.922	4	Aircraft1_90%_21.jpg	0	0.9	179.922	183.651	182.014	0
183.914	4	Aircraft2_90%_36.jpg	1	0.9	183.914	187.645	186.132	1
187.907	4	rest.jpg	NaN	NaN	187.907	191.643	191.907	NaN
191.875	4	rest.jpg	NaN	NaN	191.875	195.604	195.875	NaN
195.854	4	rest.jpg	NaN	NaN	195.854	199.582	199.854	NaN
199.849	4	Aircraft2_70%_31.jpg	1	0.75	199.849	203.578	201.212	1
203.844	4	Aircraft1_70%_4.jpg	0	0.75	203.844	207.58	205.446	0
207.862	4	Aircraft2_70%_20.jpg	1	0.75	207.862	211.596	210.451	1
211.869	4	Aircraft1_70%_7.jpg	0	0.75	211.869	215.603	213.098	0
215.88	4	Aircraft1_70%_8.jpg	0	0.75	215.88	219.615	217.546	0
219.878	4	rest.jpg	NaN	NaN	219.878	223.607	223.878	NaN
223.85	4	rest.jpg	NaN	NaN	223.85	227.579	227.85	NaN
227.831	4	rest.jpg	NaN	NaN	227.831	231.56	231.831	NaN
231.837	4	Aircraft2_10%_31.jpg	1	0.1	231.837	235.573	232.717	1
235.839	4	Aircraft1_10%_4.jpg	0	0.1	235.839	239.574	236.569	0
239.836	4	Aircraft2_10%_20.jpg	1	0.1	239.836	243.565	240.838	1
243.84	4	Aircraft1_10%_7.jpg	0	0.1	243.84	247.574	244.538	0
247.842	4	Aircraft1_10%_8.jpg	0	0.1	247.842	251.573	248.425	0
251.837	4	rest.jpg	NaN	NaN	251.837	255.568	255.837	NaN
255.8	4	rest.jpg	NaN	NaN	255.8	259.532	259.8	NaN
259.782	4	rest.jpg	NaN	NaN	259.782	263.514	263.782	NaN
263.783	4	Aircraft2_90%_41.jpg	1	0.9	263.783	267.519	265.222	1
267.792	4	Aircraft1_90%_22.jpg	0	0.9	267.792	271.521	269.948	0
271.78	4	Aircraft1_90%_44.jpg	0	0.9	271.78	275.514	273.725	0
275.773	4	Aircraft1_90%_1.jpg	0	0.9	275.773	279.51	277.507	0
279.791	4	Aircraft2_90%_37.jpg	1	0.9	279.791	283.52	281.944	1
283.784	4	rest.jpg	NaN	NaN	283.784	287.513	287.784	NaN
287.75	4	rest.jpg	NaN	NaN	287.75	291.479	291.75	NaN
291.715	4	rest.jpg	NaN	NaN	291.715	295.444	295.715	NaN
295.708	4	Aircraft2_70%_41.jpg	1	0.75	295.708	299.44	297.383	1
299.706	4	Aircraft1_70%_22.jpg	0	0.75	299.706	303.437	300.834	0
303.716	4	Aircraft1_70%_44.jpg	0	0.75	303.716	307.452	306.355	0
307.717	4	Aircraft1_70%_1.jpg	0	0.75	307.717	311.449	309.41	0
311.726	4	Aircraft2_70%_37.jpg	1	0.75	311.726	315.455	314.006	1
315.734	4	rest.jpg	NaN	NaN	315.734	319.465	319.734	NaN
319.696	4	rest.jpg	NaN	NaN	319.696	323.43	323.696	NaN
323.678	4	rest.jpg	NaN	NaN	323.678	327.415	327.678	NaN
327.682	4	Aircraft2_10%_33.jpg	1	0.1	327.682	331.416	328.547	1
331.683	4	Aircraft2_10%_38.jpg	1	0.1	331.683	335.411	332.336	1
335.677	4	Aircraft1_10%_30.jpg	0	0.1	335.677	339.409	336.587	0
339.684	4	Aircraft1_10%_41.jpg	0	0.1	339.684	343.414	340.395	0
343.694	4	Aircraft1_10%_18.jpg	0	0.1	343.694	347.428	344.412	0
347.71	4	rest.jpg	NaN	NaN	347.71	351.439	351.71	NaN
351.677	4	rest.jpg	NaN	NaN	351.677	355.407	355.677	NaN
355.659	4	rest.jpg	NaN	NaN	355.659	359.395	359.659	NaN
359.672	4	Aircraft2_90%_23.jpg	1	0.9	359.672	363.407	361.364	1
363.668	4	Aircraft1_90%_28.jpg	0	0.9	363.668	367.399	365.706	0
