onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.986	4	Aircraft1_10%_2.jpg	0	0.1	39.986	43.725	42.628	0
43.999	4	Aircraft1_10%_39.jpg	0	0.1	43.999	47.739	45.553	0
48.002	4	Aircraft2_10%_26.jpg	1	0.1	48.002	51.742	50.291	1
52.027	4	Aircraft1_10%_15.jpg	0	0.1	52.027	55.77	54.231	0
56.057	4	Aircraft2_10%_16.jpg	1	0.1	56.057	59.788	57.817	1
60.071	4	rest.jpg	NaN	NaN	60.071	63.803	64.071	NaN
64.056	4	rest.jpg	NaN	NaN	64.056	67.789	68.056	NaN
68.021	4	rest.jpg	NaN	NaN	68.021	71.76	72.021	NaN
72.038	4	Aircraft2_90%_14.jpg	1	0.9	72.038	75.774	74.55	1
76.049	4	Aircraft2_90%_5.jpg	1	0.9	76.049	79.782	78.345	1
80.041	4	Aircraft2_90%_15.jpg	1	0.9	80.041	83.774	80.929	1
84.035	4	Aircraft2_90%_19.jpg	1	0.9	84.035	87.769	86.581	1
88.03	4	Aircraft1_90%_31.jpg	0	0.9	88.03	91.768	91.525	0
92.047	4	rest.jpg	NaN	NaN	92.047	95.782	96.047	NaN
96.014	4	rest.jpg	NaN	NaN	96.014	99.751	100.014	NaN
99.986	4	rest.jpg	NaN	NaN	99.986	103.717	103.986	NaN
103.997	4	Aircraft2_70%_4.jpg	1	0.75	103.997	107.732	107.213	1
107.996	4	Aircraft1_70%_43.jpg	0	0.75	107.996	111.735	111.996	0
112.012	4	Aircraft1_70%_9.jpg	0	0.75	112.012	115.748	114.106	0
116.023	4	Aircraft1_70%_11.jpg	0	0.75	116.023	119.758	120.023	0
120.042	4	Aircraft1_70%_50.jpg	0	0.75	120.042	123.779	124.042	0
124.043	4	rest.jpg	NaN	NaN	124.043	127.778	124.321	NaN
128.024	4	rest.jpg	NaN	NaN	128.024	131.761	132.024	NaN
132.006	4	rest.jpg	NaN	NaN	132.006	135.739	136.006	NaN
136.003	4	Aircraft1_10%_36.jpg	0	0.1	136.003	139.74	138.663	0
140.018	4	Aircraft1_10%_35.jpg	0	0.1	140.018	143.753	141.592	0
144.018	4	Aircraft2_10%_3.jpg	1	0.1	144.018	147.756	145.227	1
148.027	4	Aircraft1_10%_5.jpg	0	0.1	148.027	151.765	148.882	0
152.053	4	Aircraft1_10%_48.jpg	0	0.1	152.053	155.783	154.858	0
156.047	4	rest.jpg	NaN	NaN	156.047	159.781	160.047	NaN
160.016	4	rest.jpg	NaN	NaN	160.016	163.75	164.016	NaN
163.99	4	rest.jpg	NaN	NaN	163.99	167.723	167.99	NaN
167.983	4	Aircraft1_90%_3.jpg	0	0.9	167.983	171.717	170.322	0
171.991	4	Aircraft2_90%_28.jpg	1	0.9	171.991	175.723	173.056	1
175.989	4	Aircraft1_90%_24.jpg	0	0.9	175.989	179.724	177.954	0
180.001	4	Aircraft2_90%_39.jpg	1	0.9	180.001	183.739	182.934	1
184.018	4	Aircraft2_90%_8.jpg	1	0.9	184.018	187.754	186.371	1
188.032	4	rest.jpg	NaN	NaN	188.032	191.766	192.032	NaN
191.997	4	rest.jpg	NaN	NaN	191.997	195.731	195.997	NaN
195.963	4	rest.jpg	NaN	NaN	195.963	199.698	199.963	NaN
199.964	4	Aircraft2_70%_18.jpg	1	0.75	199.964	203.696	201.23	1
203.98	4	Aircraft1_70%_29.jpg	0	0.75	203.98	207.712	205.893	0
207.976	4	Aircraft2_70%_1.jpg	1	0.75	207.976	211.708	209.886	1
211.986	4	Aircraft1_70%_26.jpg	0	0.75	211.986	215.723	212.822	0
215.987	4	Aircraft2_70%_34.jpg	1	0.75	215.987	219.722	218.46	1
219.997	4	rest.jpg	NaN	NaN	219.997	223.73	223.997	NaN
223.981	4	rest.jpg	NaN	NaN	223.981	227.717	227.981	NaN
227.948	4	rest.jpg	NaN	NaN	227.948	231.683	231.948	NaN
231.962	4	Aircraft2_10%_17.jpg	1	0.1	231.962	235.696	233.349	1
235.963	4	Aircraft2_10%_11.jpg	1	0.1	235.963	239.696	237.173	1
239.98	4	Aircraft1_10%_20.jpg	0	0.1	239.98	243.714	240.872	0
243.997	4	Aircraft2_10%_47.jpg	1	0.1	243.997	247.73	244.901	1
248.012	4	Aircraft2_10%_45.jpg	1	0.1	248.012	251.747	249.245	1
252.023	4	rest.jpg	NaN	NaN	252.023	255.758	256.023	NaN
255.989	4	rest.jpg	NaN	NaN	255.989	259.727	259.989	NaN
259.976	4	rest.jpg	NaN	NaN	259.976	263.712	263.976	NaN
263.972	4	Aircraft1_90%_25.jpg	0	0.9	263.972	267.71	265.901	0
267.987	4	Aircraft2_90%_49.jpg	1	0.9	267.987	271.727	270.866	1
272.007	4	Aircraft2_90%_10.jpg	1	0.9	272.007	275.738	273.7	1
276.002	4	Aircraft2_90%_12.jpg	1	0.9	276.002	279.739	277.022	1
280.017	4	Aircraft2_90%_7.jpg	1	0.9	280.017	283.75	281.787	1
284.014	4	rest.jpg	NaN	NaN	284.014	287.746	288.014	NaN
287.978	4	rest.jpg	NaN	NaN	287.978	291.713	291.978	NaN
291.945	4	rest.jpg	NaN	NaN	291.945	295.684	295.945	NaN
295.946	4	Aircraft1_70%_32.jpg	0	0.75	295.946	299.679	297.774	0
299.953	4	Aircraft1_70%_49.jpg	0	0.75	299.953	303.695	301.496	0
303.969	4	Aircraft2_70%_22.jpg	1	0.75	303.969	307.703	306.725	1
307.969	4	Aircraft1_70%_34.jpg	0	0.75	307.969	311.702	309.285	0
311.98	4	Aircraft1_70%_14.jpg	0	0.75	311.98	315.719	313.894	0
315.982	4	rest.jpg	NaN	NaN	315.982	319.721	319.982	NaN
319.956	4	rest.jpg	NaN	NaN	319.956	323.693	323.956	NaN
323.939	4	rest.jpg	NaN	NaN	323.939	327.673	327.939	NaN
327.94	4	Aircraft1_10%_1.jpg	0	0.1	327.94	331.672	329.077	0
331.952	4	Aircraft1_10%_47.jpg	0	0.1	331.952	335.687	333.585	0
335.955	4	Aircraft1_10%_40.jpg	0	0.1	335.955	339.688	336.663	0
339.968	4	Aircraft1_10%_27.jpg	0	0.1	339.968	343.701	341.324	0
343.981	4	Aircraft2_10%_35.jpg	1	0.1	343.981	347.714	345.213	1
347.978	4	rest.jpg	NaN	NaN	347.978	351.71	351.978	NaN
351.941	4	rest.jpg	NaN	NaN	351.941	355.674	355.941	NaN
355.906	4	rest.jpg	NaN	NaN	355.906	359.638	359.906	NaN
359.898	4	Aircraft1_90%_32.jpg	0	0.9	359.898	363.633	361.374	0
363.902	4	Aircraft1_90%_49.jpg	0	0.9	363.902	367.632	364.64	0
367.909	4	Aircraft2_90%_22.jpg	1	0.9	367.909	371.639	371.016	1
371.899	4	Aircraft1_90%_34.jpg	0	0.9	371.899	375.631	373.979	0
375.904	4	Aircraft1_90%_14.jpg	0	0.9	375.904	379.633	378.057	0
379.895	4	rest.jpg	NaN	NaN	379.895	383.631	383.895	NaN
383.861	4	rest.jpg	NaN	NaN	383.861	387.59	387.861	NaN
387.836	4	rest.jpg	NaN	NaN	387.836	391.572	391.836	NaN
391.85	4	Aircraft2_70%_24.jpg	1	0.75	391.85	395.583	393.192	1
395.847	4	Aircraft2_70%_2.jpg	1	0.75	395.847	399.579	396.832	1
399.844	4	Aircraft2_70%_43.jpg	1	0.75	399.844	403.574	400.667	1
403.84	4	Aircraft2_70%_46.jpg	1	0.75	403.84	407.573	404.686	1
407.854	4	Aircraft1_70%_42.jpg	0	0.75	407.854	411.586	409.614	0
411.851	4	rest.jpg	NaN	NaN	411.851	415.581	415.851	NaN
415.827	4	rest.jpg	NaN	NaN	415.827	419.558	419.827	NaN
419.804	4	rest.jpg	NaN	NaN	419.804	423.534	423.804	NaN
423.799	4	Aircraft2_10%_30.jpg	1	0.1	423.799	427.537	426.29	1
427.805	4	Aircraft2_10%_27.jpg	1	0.1	427.805	431.535	429.353	1
431.802	4	Aircraft2_10%_50.jpg	1	0.1	431.802	435.535	432.58	1
435.803	4	Aircraft2_10%_29.jpg	1	0.1	435.803	439.533	436.581	1
439.8	4	Aircraft1_10%_6.jpg	0	0.1	439.8	443.536	440.592	0
443.813	4	rest.jpg	NaN	NaN	443.813	447.548	447.813	NaN
447.782	4	rest.jpg	NaN	NaN	447.782	451.512	451.782	NaN
451.741	4	rest.jpg	NaN	NaN	451.741	455.476	455.741	NaN
455.735	4	Aircraft2_90%_18.jpg	1	0.9	455.735	459.472	456.781	1
459.745	4	Aircraft1_90%_29.jpg	0	0.9	459.745	463.48	460.503	0
463.741	4	Aircraft2_90%_1.jpg	1	0.9	463.741	467.479	465.502	1
467.739	4	Aircraft1_90%_26.jpg	0	0.9	467.739	471.469	470.08	0
471.745	4	Aircraft2_90%_34.jpg	1	0.9	471.745	475.477	473.54	1
475.742	4	rest.jpg	NaN	NaN	475.742	479.471	479.742	NaN
479.701	4	rest.jpg	NaN	NaN	479.701	483.431	483.701	NaN
483.675	4	rest.jpg	NaN	NaN	483.675	487.405	487.675	NaN
487.674	4	Aircraft1_70%_17.jpg	0	0.75	487.674	491.406	488.807	0
491.671	4	Aircraft2_70%_42.jpg	1	0.75	491.671	495.408	492.295	1
495.689	4	Aircraft2_70%_44.jpg	1	0.75	495.689	499.424	497.392	1
499.69	4	Aircraft1_70%_10.jpg	0	0.75	499.69	503.423	501.204	0
503.704	4	Aircraft2_70%_25.jpg	1	0.75	503.704	507.439	504.773	1
507.703	4	rest.jpg	NaN	NaN	507.703	511.432	511.703	NaN
511.675	4	rest.jpg	NaN	NaN	511.675	515.407	515.675	NaN
515.65	4	rest.jpg	NaN	NaN	515.65	519.385	519.65	NaN
519.665	4	Aircraft1_10%_38.jpg	0	0.1	519.665	523.397	520.832	0
