onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.984	4	Aircraft1_10%_17.jpg	0	0.1	39.984	43.715	41.208	0
43.996	4	Aircraft2_10%_42.jpg	1	0.1	43.996	47.731	44.747	1
48.009	4	Aircraft2_10%_44.jpg	1	0.1	48.009	51.74	49.516	1
52.026	4	Aircraft1_10%_10.jpg	0	0.1	52.026	55.766	53.025	0
56.045	4	Aircraft2_10%_25.jpg	1	0.1	56.045	59.779	58.664	1
60.061	4	rest.jpg	NaN	NaN	60.061	63.795	64.061	NaN
64.042	4	rest.jpg	NaN	NaN	64.042	67.776	68.042	NaN
68.012	4	rest.jpg	NaN	NaN	68.012	71.747	72.012	NaN
72.027	4	Aircraft1_90%_12.jpg	0	0.9	72.027	75.759	75.172	0
76.02	4	Aircraft2_90%_32.jpg	1	0.9	76.02	79.751	78.912	1
80.012	4	Aircraft2_90%_48.jpg	1	0.9	80.012	83.747	82.091	1
84.028	4	Aircraft1_90%_19.jpg	0	0.9	84.028	87.761	88.028	0
88.022	4	Aircraft1_90%_33.jpg	0	0.9	88.022	91.754	90.812	0
92.017	4	rest.jpg	NaN	NaN	92.017	95.755	96.017	NaN
96	4	rest.jpg	NaN	NaN	96	99.737	100	NaN
99.971	4	rest.jpg	NaN	NaN	99.971	103.702	103.971	NaN
103.982	4	Aircraft2_70%_33.jpg	1	0.75	103.982	107.714	107.138	1
107.983	4	Aircraft2_70%_38.jpg	1	0.75	107.983	111.716	109.477	1
112	4	Aircraft1_70%_30.jpg	0	0.75	112	115.737	116	0
116.017	4	Aircraft1_70%_41.jpg	0	0.75	116.017	119.748	118.039	0
120.011	4	Aircraft1_70%_18.jpg	0	0.75	120.011	123.742	124.011	0
124.02	4	rest.jpg	NaN	NaN	124.02	127.757	124.092	NaN
128.005	4	rest.jpg	NaN	NaN	128.005	131.737	132.005	NaN
131.974	4	rest.jpg	NaN	NaN	131.974	135.709	135.974	NaN
135.98	4	Aircraft2_10%_24.jpg	1	0.1	135.98	139.711	137.418	1
139.991	4	Aircraft2_10%_2.jpg	1	0.1	139.991	143.725	140.981	1
144.01	4	Aircraft2_10%_43.jpg	1	0.1	144.01	147.743	145.767	1
148.011	4	Aircraft2_10%_46.jpg	1	0.1	148.011	151.745	148.917	1
152.009	4	Aircraft1_10%_42.jpg	0	0.1	152.009	155.742	152.917	0
156.012	4	rest.jpg	NaN	NaN	156.012	159.744	160.012	NaN
159.979	4	rest.jpg	NaN	NaN	159.979	163.716	163.979	NaN
163.956	4	rest.jpg	NaN	NaN	163.956	167.689	167.956	NaN
167.968	4	Aircraft2_90%_9.jpg	1	0.9	167.968	171.699	170.629	1
171.964	4	Aircraft2_90%_6.jpg	1	0.9	171.964	175.696	175.236	1
175.957	4	Aircraft1_90%_23.jpg	0	0.9	175.957	179.693	178.391	0
179.954	4	Aircraft1_90%_21.jpg	0	0.9	179.954	183.69	182.519	0
183.951	4	Aircraft2_90%_36.jpg	1	0.9	183.951	187.683	186.452	1
187.956	4	rest.jpg	NaN	NaN	187.956	191.688	191.956	NaN
191.935	4	rest.jpg	NaN	NaN	191.935	195.669	195.935	NaN
195.899	4	rest.jpg	NaN	NaN	195.899	199.628	199.899	NaN
199.907	4	Aircraft2_70%_31.jpg	1	0.75	199.907	203.641	201.906	1
203.907	4	Aircraft1_70%_4.jpg	0	0.75	203.907	207.638	206.087	0
207.912	4	Aircraft2_70%_20.jpg	1	0.75	207.912	211.648	210.04	1
211.927	4	Aircraft1_70%_7.jpg	0	0.75	211.927	215.658	214.178	0
215.942	4	Aircraft1_70%_8.jpg	0	0.75	215.942	219.678	217.892	0
219.957	4	rest.jpg	NaN	NaN	219.957	223.69	223.957	NaN
223.939	4	rest.jpg	NaN	NaN	223.939	227.671	227.939	NaN
227.901	4	rest.jpg	NaN	NaN	227.901	231.63	231.901	NaN
231.894	4	Aircraft2_10%_31.jpg	1	0.1	231.894	235.623	234.218	1
235.9	4	Aircraft1_10%_4.jpg	0	0.1	235.9	239.634	236.655	0
239.897	4	Aircraft2_10%_20.jpg	1	0.1	239.897	243.626	242.766	1
243.895	4	Aircraft1_10%_7.jpg	0	0.1	243.895	247.624	244.846	0
247.902	4	Aircraft1_10%_8.jpg	0	0.1	247.902	251.631	248.793	0
251.895	4	rest.jpg	NaN	NaN	251.895	255.623	255.895	NaN
255.867	4	rest.jpg	NaN	NaN	255.867	259.602	259.867	NaN
259.845	4	rest.jpg	NaN	NaN	259.845	263.576	263.845	NaN
263.849	4	Aircraft2_90%_41.jpg	1	0.9	263.849	267.579	266.788	1
267.839	4	Aircraft1_90%_22.jpg	0	0.9	267.839	271.568	269.927	0
271.829	4	Aircraft1_90%_44.jpg	0	0.9	271.829	275.558	273.15	0
275.82	4	Aircraft1_90%_1.jpg	0	0.9	275.82	279.554	277.79	0
279.835	4	Aircraft2_90%_37.jpg	1	0.9	279.835	283.566	282.212	1
283.83	4	rest.jpg	NaN	NaN	283.83	287.559	287.83	NaN
287.791	4	rest.jpg	NaN	NaN	287.791	291.521	291.791	NaN
291.765	4	rest.jpg	NaN	NaN	291.765	295.499	295.765	NaN
295.762	4	Aircraft2_70%_41.jpg	1	0.75	295.762	299.491	297.56	1
299.755	4	Aircraft1_70%_22.jpg	0	0.75	299.755	303.489	302.903	0
303.774	4	Aircraft1_70%_44.jpg	0	0.75	303.774	307.503	306.603	0
307.775	4	Aircraft1_70%_1.jpg	0	0.75	307.775	311.504	309.155	0
311.786	4	Aircraft2_70%_37.jpg	1	0.75	311.786	315.518	312.726	1
315.781	4	rest.jpg	NaN	NaN	315.781	319.513	318.174	NaN
319.762	4	rest.jpg	NaN	NaN	319.762	323.496	323.762	NaN
