onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.016	4	Aircraft1_10%_17.jpg	0	0.1	40.016	43.746	42.128	0
44.023	4	Aircraft2_10%_42.jpg	1	0.1	44.023	47.76	46.46	1
48.068	4	Aircraft2_10%_44.jpg	1	0.1	48.068	51.803	50.621	1
52.125	4	Aircraft1_10%_10.jpg	0	0.1	52.125	55.854	54.227	0
56.129	4	Aircraft2_10%_25.jpg	1	0.1	56.129	59.858	57.957	1
60.167	4	rest.jpg	n/a	n/a	60.167	63.899	64.167	n/a
64.146	4	rest.jpg	n/a	n/a	64.146	67.877	68.146	n/a
68.111	4	rest.jpg	n/a	n/a	68.111	71.843	72.111	n/a
72.159	4	Aircraft1_90%_12.jpg	0	0.9	72.159	75.894	74.592	0
76.201	4	Aircraft2_90%_32.jpg	1	0.9	76.201	79.933	77.956	1
80.258	4	Aircraft2_90%_48.jpg	1	0.9	80.258	83.993	82.858	1
84.299	4	Aircraft1_90%_19.jpg	0	0.9	84.299	88.034	86.927	0
88.351	4	Aircraft1_90%_33.jpg	0	0.9	88.351	92.085	91.166	0
92.357	4	rest.jpg	n/a	n/a	92.357	96.089	96.357	n/a
96.323	4	rest.jpg	n/a	n/a	96.323	100.059	100.323	n/a
100.308	4	rest.jpg	n/a	n/a	100.308	104.036	104.308	n/a
104.344	4	Aircraft2_70%_33.jpg	1	0.75	104.344	108.076	106.086	1
108.379	4	Aircraft2_70%_38.jpg	1	0.75	108.379	112.108	110.68	1
112.417	4	Aircraft1_70%_30.jpg	0	0.75	112.417	116.151	114.751	0
116.463	4	Aircraft1_70%_41.jpg	0	0.75	116.463	120.196	118.795	0
120.472	4	Aircraft1_70%_18.jpg	0	0.75	120.472	124.203	122.909	0
124.491	4	rest.jpg	n/a	n/a	124.491	128.222	128.491	n/a
128.471	4	rest.jpg	n/a	n/a	128.471	132.208	132.471	n/a
132.441	4	rest.jpg	n/a	n/a	132.441	136.17	136.441	n/a
136.48	4	Aircraft2_10%_24.jpg	1	0.1	136.48	140.211	138.901	1
140.526	4	Aircraft2_10%_2.jpg	1	0.1	140.526	144.255	142.736	1
144.553	4	Aircraft2_10%_43.jpg	1	0.1	144.553	148.29	147.34	1
148.598	4	Aircraft2_10%_46.jpg	1	0.1	148.598	152.332	151.47	1
152.605	4	Aircraft1_10%_42.jpg	0	0.1	152.605	156.341	155.379	0
156.63	4	rest.jpg	n/a	n/a	156.63	160.362	160.63	n/a
160.613	4	rest.jpg	n/a	n/a	160.613	164.348	164.613	n/a
164.582	4	rest.jpg	n/a	n/a	164.582	168.313	168.582	n/a
168.595	4	Aircraft2_90%_9.jpg	1	0.9	168.595	172.33	170.743	1
172.612	4	Aircraft2_90%_6.jpg	1	0.9	172.612	176.348	175.345	1
176.665	4	Aircraft1_90%_23.jpg	0	0.9	176.665	180.394	178.234	0
180.694	4	Aircraft1_90%_21.jpg	0	0.9	180.694	184.423	182.769	0
184.72	4	Aircraft2_90%_36.jpg	1	0.9	184.72	188.449	185.998	1
188.736	4	rest.jpg	n/a	n/a	188.736	192.47	192.736	n/a
192.703	4	rest.jpg	n/a	n/a	192.703	196.434	196.703	n/a
196.674	4	rest.jpg	n/a	n/a	196.674	200.403	200.674	n/a
200.69	4	Aircraft2_70%_31.jpg	1	0.75	200.69	204.419	203.519	1
204.732	4	Aircraft1_70%_4.jpg	0	0.75	204.732	208.468	207.044	0
208.782	4	Aircraft2_70%_20.jpg	1	0.75	208.782	212.517	210.292	1
212.828	4	Aircraft1_70%_7.jpg	0	0.75	212.828	216.56	214.55	0
216.881	4	Aircraft1_70%_8.jpg	0	0.75	216.881	220.617	218.277	0
220.901	4	rest.jpg	n/a	n/a	220.901	224.63	224.901	n/a
224.877	4	rest.jpg	n/a	n/a	224.877	228.606	228.877	n/a
228.854	4	rest.jpg	n/a	n/a	228.854	232.585	232.854	n/a
232.861	4	Aircraft2_10%_31.jpg	1	0.1	232.861	236.596	235.921	1
236.912	4	Aircraft1_10%_4.jpg	0	0.1	236.912	240.641	239.332	0
240.911	4	Aircraft2_10%_20.jpg	1	0.1	240.911	244.643	242.996	1
244.936	4	Aircraft1_10%_7.jpg	0	0.1	244.936	248.668	247.014	0
248.956	4	Aircraft1_10%_8.jpg	0	0.1	248.956	252.691	251.088	0
252.979	4	rest.jpg	n/a	n/a	252.979	256.714	256.979	n/a
256.951	4	rest.jpg	n/a	n/a	256.951	260.687	260.951	n/a
260.921	4	rest.jpg	n/a	n/a	260.921	264.65	264.921	n/a
264.954	4	Aircraft2_90%_41.jpg	1	0.9	264.954	268.683	267.056	1
268.969	4	Aircraft1_90%_22.jpg	0	0.9	268.969	272.698	272.142	0
272.974	4	Aircraft1_90%_44.jpg	0	0.9	272.974	276.711	276.611	0
277.017	4	Aircraft1_90%_1.jpg	0	0.9	277.017	280.745	279.601	0
281.041	4	Aircraft2_90%_37.jpg	1	0.9	281.041	284.77	283.536	1
285.038	4	rest.jpg	n/a	n/a	285.038	288.767	289.038	n/a
289.014	4	rest.jpg	n/a	n/a	289.014	292.745	293.014	n/a
292.994	4	rest.jpg	n/a	n/a	292.994	296.728	296.994	n/a
297.001	4	Aircraft2_70%_41.jpg	1	0.75	297.001	300.732	299.162	1
301.006	4	Aircraft1_70%_22.jpg	0	0.75	301.006	304.741	303.261	0
305.049	4	Aircraft1_70%_44.jpg	0	0.75	305.049	308.778	307.677	0
309.053	4	Aircraft1_70%_1.jpg	0	0.75	309.053	312.782	312.261	0
313.055	4	Aircraft2_70%_37.jpg	1	0.75	313.055	316.786	315.569	1
317.06	4	rest.jpg	n/a	n/a	317.06	320.789	321.06	n/a
321.021	4	rest.jpg	n/a	n/a	321.021	324.757	325.021	n/a
324.991	4	rest.jpg	n/a	n/a	324.991	328.723	328.991	n/a
328.998	4	Aircraft2_10%_33.jpg	1	0.1	328.998	332.729	330.98	1
333.041	4	Aircraft2_10%_38.jpg	1	0.1	333.041	336.777	335.521	1
337.067	4	Aircraft1_10%_30.jpg	0	0.1	337.067	340.798	339.204	0
341.107	4	Aircraft1_10%_41.jpg	0	0.1	341.107	344.842	343.418	0
345.114	4	Aircraft1_10%_18.jpg	0	0.1	345.114	348.848	348.022	0
349.118	4	rest.jpg	n/a	n/a	349.118	352.847	353.118	n/a
353.093	4	rest.jpg	n/a	n/a	353.093	356.828	357.093	n/a
357.077	4	rest.jpg	n/a	n/a	357.077	360.808	361.077	n/a
361.087	4	Aircraft2_90%_23.jpg	1	0.9	361.087	364.824	363.426	1
365.128	4	Aircraft1_90%_28.jpg	0	0.9	365.128	368.859	368.522	0
369.154	4	Aircraft2_90%_13.jpg	1	0.9	369.154	372.885	371.481	1
373.167	4	Aircraft1_90%_45.jpg	0	0.9	373.167	376.896	376.214	0
377.198	4	Aircraft1_90%_37.jpg	0	0.9	377.198	380.927	381.198	0
381.197	4	rest.jpg	n/a	n/a	381.197	384.927	381.287	n/a
385.176	4	rest.jpg	n/a	n/a	385.176	388.91	389.176	n/a
389.153	4	rest.jpg	n/a	n/a	389.153	392.886	393.153	n/a
393.177	4	Aircraft1_70%_2.jpg	0	0.75	393.177	396.907	395.067	0
397.209	4	Aircraft1_70%_39.jpg	0	0.75	397.209	400.945	399.783	0
401.239	4	Aircraft2_70%_26.jpg	1	0.75	401.239	404.968	403.743	1
405.282	4	Aircraft1_70%_15.jpg	0	0.75	405.282	409.014	407.773	0
409.326	4	Aircraft2_70%_16.jpg	1	0.75	409.326	413.055	411.483	1
413.325	4	rest.jpg	n/a	n/a	413.325	417.06	417.325	n/a
417.309	4	rest.jpg	n/a	n/a	417.309	421.04	421.309	n/a
421.272	4	rest.jpg	n/a	n/a	421.272	425.006	425.272	n/a
425.33	4	Aircraft2_10%_4.jpg	1	0.1	425.33	429.059	427.066	1
429.37	4	Aircraft1_10%_43.jpg	0	0.1	429.37	433.099	431.419	0
433.414	4	Aircraft1_10%_9.jpg	0	0.1	433.414	437.145	435.852	0
437.433	4	Aircraft1_10%_11.jpg	0	0.1	437.433	441.164	439.449	0
441.442	4	Aircraft1_10%_50.jpg	0	0.1	441.442	445.174	442.802	0
445.462	4	rest.jpg	n/a	n/a	445.462	449.197	449.462	n/a
449.431	4	rest.jpg	n/a	n/a	449.431	453.16	453.431	n/a
453.409	4	rest.jpg	n/a	n/a	453.409	457.142	457.409	n/a
457.408	4	Aircraft1_90%_38.jpg	0	0.9	457.408	461.137	459.659	0
461.448	4	Aircraft2_90%_21.jpg	1	0.9	461.448	465.177	463.64	1
465.567	4	Aircraft1_90%_16.jpg	0	0.9	465.567	469.301	468.535	0
469.568	4	Aircraft1_90%_46.jpg	0	0.9	469.568	473.299	472.017	0
473.603	4	Aircraft2_90%_40.jpg	1	0.9	473.603	477.338	475.159	1
477.626	4	rest.jpg	n/a	n/a	477.626	481.355	481.626	n/a
481.603	4	rest.jpg	n/a	n/a	481.603	485.334	485.603	n/a
485.568	4	rest.jpg	n/a	n/a	485.568	489.299	489.568	n/a
489.598	4	Aircraft1_70%_36.jpg	0	0.75	489.598	493.332	492.269	0
493.604	4	Aircraft1_70%_35.jpg	0	0.75	493.604	497.333	495.899	0
497.639	4	Aircraft2_70%_3.jpg	1	0.75	497.639	501.369	499.256	1
501.681	4	Aircraft1_70%_5.jpg	0	0.75	501.681	505.412	504.492	0
505.713	4	Aircraft1_70%_48.jpg	0	0.75	505.713	509.446	509.713	0
509.717	4	rest.jpg	n/a	n/a	509.717	513.452	513.717	n/a
