onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.99	4	Aircraft1_10%_17.jpg	0	0.1	39.99	43.726	41.369	0
44	4	Aircraft2_10%_42.jpg	1	0.1	44	47.73	44.854	1
48	4	Aircraft2_10%_44.jpg	1	0.1	48	51.733	49.055	1
52.027	4	Aircraft1_10%_10.jpg	0	0.1	52.027	55.762	53.026	0
56.046	4	Aircraft2_10%_25.jpg	1	0.1	56.046	59.776	57.048	1
60.068	4	rest.jpg	NaN	NaN	60.068	63.799	64.068	NaN
64.048	4	rest.jpg	NaN	NaN	64.048	67.787	68.048	NaN
68.037	4	rest.jpg	NaN	NaN	68.037	71.778	72.037	NaN
72.063	4	Aircraft1_90%_12.jpg	0	0.9	72.063	75.792	74.135	0
76.081	4	Aircraft2_90%_32.jpg	1	0.9	76.081	79.81	78.075	1
80.094	4	Aircraft2_90%_48.jpg	1	0.9	80.094	83.83	81.577	1
84.115	4	Aircraft1_90%_19.jpg	0	0.9	84.115	87.849	85.901	0
88.132	4	Aircraft1_90%_33.jpg	0	0.9	88.132	91.866	90.125	0
92.153	4	rest.jpg	NaN	NaN	92.153	95.882	96.153	NaN
96.116	4	rest.jpg	NaN	NaN	96.116	99.845	100.116	NaN
100.079	4	rest.jpg	NaN	NaN	100.079	103.813	104.079	NaN
104.077	4	Aircraft2_70%_33.jpg	1	0.75	104.077	107.812	106.221	1
108.081	4	Aircraft2_70%_38.jpg	1	0.75	108.081	111.809	110.138	1
112.092	4	Aircraft1_70%_30.jpg	0	0.75	112.092	115.827	113.931	0
116.113	4	Aircraft1_70%_41.jpg	0	0.75	116.113	119.85	118.006	0
120.122	4	Aircraft1_70%_18.jpg	0	0.75	120.122	123.856	121.511	0
124.123	4	rest.jpg	NaN	NaN	124.123	127.854	128.123	NaN
128.102	4	rest.jpg	NaN	NaN	128.102	131.836	132.102	NaN
132.087	4	rest.jpg	NaN	NaN	132.087	135.818	136.087	NaN
136.111	4	Aircraft2_10%_24.jpg	1	0.1	136.111	139.843	137.341	1
140.131	4	Aircraft2_10%_2.jpg	1	0.1	140.131	143.863	141.008	1
144.132	4	Aircraft2_10%_43.jpg	1	0.1	144.132	147.865	145.234	1
148.134	4	Aircraft2_10%_46.jpg	1	0.1	148.134	151.863	149.108	1
152.149	4	Aircraft1_10%_42.jpg	0	0.1	152.149	155.878	153.127	0
156.164	4	rest.jpg	NaN	NaN	156.164	159.893	160.164	NaN
160.14	4	rest.jpg	NaN	NaN	160.14	163.876	164.14	NaN
164.109	4	rest.jpg	NaN	NaN	164.109	167.838	168.109	NaN
168.102	4	Aircraft2_90%_9.jpg	1	0.9	168.102	171.833	170.08	1
172.095	4	Aircraft2_90%_6.jpg	1	0.9	172.095	175.825	174.31	1
176.103	4	Aircraft1_90%_23.jpg	0	0.9	176.103	179.834	177.818	0
180.097	4	Aircraft1_90%_21.jpg	0	0.9	180.097	183.825	181.955	0
184.085	4	Aircraft2_90%_36.jpg	1	0.9	184.085	187.819	186.721	1
