onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.011	4	Aircraft1_10%_2.jpg	0	0.1	40.011	43.748	41.965	0
44.057	4	Aircraft1_10%_39.jpg	0	0.1	44.057	47.787	45.977	0
48.09	4	Aircraft2_10%_26.jpg	1	0.1	48.09	51.822	49.495	1
52.145	4	Aircraft1_10%_15.jpg	0	0.1	52.145	55.875	53.394	0
56.164	4	Aircraft2_10%_16.jpg	1	0.1	56.164	59.897	58.124	1
60.184	4	rest.jpg	NaN	NaN	60.184	63.914	64.184	NaN
64.166	4	rest.jpg	NaN	NaN	64.166	67.899	68.166	NaN
68.147	4	rest.jpg	NaN	NaN	68.147	71.882	72.147	NaN
72.167	4	Aircraft2_90%_14.jpg	1	0.9	72.167	75.9	74.39	1
76.221	4	Aircraft2_90%_5.jpg	1	0.9	76.221	79.952	78.96	1
80.234	4	Aircraft2_90%_15.jpg	1	0.9	80.234	83.967	82.727	1
84.236	4	Aircraft2_90%_19.jpg	1	0.9	84.236	87.966	86.878	1
88.275	4	Aircraft1_90%_31.jpg	0	0.9	88.275	92.005	90.143	0
92.275	4	rest.jpg	NaN	NaN	92.275	96.007	96.275	NaN
96.252	4	rest.jpg	NaN	NaN	96.252	99.987	100.252	NaN
100.222	4	rest.jpg	NaN	NaN	100.222	103.958	104.222	NaN
104.245	4	Aircraft2_70%_4.jpg	1	0.75	104.245	107.982	106.718	1
108.275	4	Aircraft1_70%_43.jpg	0	0.75	108.275	112.005	109.525	0
112.3	4	Aircraft1_70%_9.jpg	0	0.75	112.3	116.036	114.017	0
116.323	4	Aircraft1_70%_11.jpg	0	0.75	116.323	120.055	118.663	0
120.329	4	Aircraft1_70%_50.jpg	0	0.75	120.329	124.059	122.352	0
124.347	4	rest.jpg	NaN	NaN	124.347	128.077	128.347	NaN
128.311	4	rest.jpg	NaN	NaN	128.311	132.048	132.311	NaN
132.297	4	rest.jpg	NaN	NaN	132.297	136.034	136.297	NaN
136.345	4	Aircraft1_10%_36.jpg	0	0.1	136.345	140.082	138.195	0
140.367	4	Aircraft1_10%_35.jpg	0	0.1	140.367	144.103	141.907	0
144.402	4	Aircraft2_10%_3.jpg	1	0.1	144.402	148.132	145.542	1
148.455	4	Aircraft1_10%_5.jpg	0	0.1	148.455	152.189	149.528	0
152.501	4	Aircraft1_10%_48.jpg	0	0.1	152.501	156.233	153.947	0
156.516	4	rest.jpg	NaN	NaN	156.516	160.252	160.516	NaN
160.498	4	rest.jpg	NaN	NaN	160.498	164.235	164.498	NaN
164.467	4	rest.jpg	NaN	NaN	164.467	168.205	168.467	NaN
168.516	4	Aircraft1_90%_3.jpg	0	0.9	168.516	172.253	170.119	0
172.566	4	Aircraft2_90%_28.jpg	1	0.9	172.566	176.298	174.605	1
176.571	4	Aircraft1_90%_24.jpg	0	0.9	176.571	180.309	178.041	0
