onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.99	4	Aircraft1_10%_17.jpg	0	0.1	39.99	43.722	41.214	0
44.018	4	Aircraft2_10%_42.jpg	1	0.1	44.018	47.75	44.939	1
48.02	4	Aircraft2_10%_44.jpg	1	0.1	48.02	51.749	48.819	1
52.026	4	Aircraft1_10%_10.jpg	0	0.1	52.026	55.761	52.753	0
56.044	4	Aircraft2_10%_25.jpg	1	0.1	56.044	59.776	56.778	1
60.046	4	rest.jpg	NaN	NaN	60.046	63.782	64.046	NaN
64.016	4	rest.jpg	NaN	NaN	64.016	67.751	68.016	NaN
68	4	rest.jpg	NaN	NaN	68	71.732	72	NaN
71.999	4	Aircraft1_90%_12.jpg	0	0.9	71.999	75.731	75.526	0
75.999	4	Aircraft2_90%_32.jpg	1	0.9	75.999	79.729	76.903	1
79.996	4	Aircraft2_90%_48.jpg	1	0.9	79.996	83.733	81.414	1
84.019	4	Aircraft1_90%_19.jpg	0	0.9	84.019	87.752	85.687	0
88.019	4	Aircraft1_90%_33.jpg	0	0.9	88.019	91.755	90.074	0
92.041	4	rest.jpg	NaN	NaN	92.041	95.774	96.041	NaN
96.022	4	rest.jpg	NaN	NaN	96.022	99.753	100.022	NaN
99.987	4	rest.jpg	NaN	NaN	99.987	103.72	103.987	NaN
104.004	4	Aircraft2_70%_33.jpg	1	0.75	104.004	107.744	106.065	1
108.034	4	Aircraft2_70%_38.jpg	1	0.75	108.034	111.767	108.97	1
112.041	4	Aircraft1_70%_30.jpg	0	0.75	112.041	115.776	114.169	0
116.055	4	Aircraft1_70%_41.jpg	0	0.75	116.055	119.789	118.175	0
120.076	4	Aircraft1_70%_18.jpg	0	0.75	120.076	123.81	120.995	0
124.078	4	rest.jpg	NaN	NaN	124.078	127.806	128.078	NaN
128.055	4	rest.jpg	NaN	NaN	128.055	131.787	132.055	NaN
132.034	4	rest.jpg	NaN	NaN	132.034	135.767	136.034	NaN
136.034	4	Aircraft2_10%_24.jpg	1	0.1	136.034	139.771	137.507	1
140.062	4	Aircraft2_10%_2.jpg	1	0.1	140.062	143.798	140.952	1
144.067	4	Aircraft2_10%_43.jpg	1	0.1	144.067	147.796	145.146	1
148.065	4	Aircraft2_10%_46.jpg	1	0.1	148.065	151.796	148.935	1
152.082	4	Aircraft1_10%_42.jpg	0	0.1	152.082	155.811	153.231	0
156.092	4	rest.jpg	NaN	NaN	156.092	159.824	160.092	NaN
160.057	4	rest.jpg	NaN	NaN	160.057	163.79	164.057	NaN
164.021	4	rest.jpg	NaN	NaN	164.021	167.756	168.021	NaN
168.03	4	Aircraft2_90%_9.jpg	1	0.9	168.03	171.766	172.03	1
172.047	4	Aircraft2_90%_6.jpg	1	0.9	172.047	175.784	174.392	1
176.056	4	Aircraft1_90%_23.jpg	0	0.9	176.056	179.792	180.056	0
180.063	4	Aircraft1_90%_21.jpg	0	0.9	180.063	183.792	181.422	0
184.063	4	Aircraft2_90%_36.jpg	1	0.9	184.063	187.792	185.164	1
188.076	4	rest.jpg	NaN	NaN	188.076	191.81	192.076	NaN
192.056	4	rest.jpg	NaN	NaN	192.056	195.787	196.056	NaN
196.022	4	rest.jpg	NaN	NaN	196.022	199.753	200.022	NaN
200.038	4	Aircraft2_70%_31.jpg	1	0.75	200.038	203.773	201.131	1
204.064	4	Aircraft1_70%_4.jpg	0	0.75	204.064	207.799	205.214	0
208.073	4	Aircraft2_70%_20.jpg	1	0.75	208.073	211.805	209.659	1
212.101	4	Aircraft1_70%_7.jpg	0	0.75	212.101	215.836	213.599	0
216.11	4	Aircraft1_70%_8.jpg	0	0.75	216.11	219.846	217.434	0
220.137	4	rest.jpg	NaN	NaN	220.137	223.866	224.137	NaN
224.121	4	rest.jpg	NaN	NaN	224.121	227.857	228.121	NaN
228.093	4	rest.jpg	NaN	NaN	228.093	231.829	232.093	NaN
232.11	4	Aircraft2_10%_31.jpg	1	0.1	232.11	235.839	233.09	1
236.123	4	Aircraft1_10%_4.jpg	0	0.1	236.123	239.856	237.009	0
240.125	4	Aircraft2_10%_20.jpg	1	0.1	240.125	243.854	241.074	1
244.147	4	Aircraft1_10%_7.jpg	0	0.1	244.147	247.876	245.201	0
248.168	4	Aircraft1_10%_8.jpg	0	0.1	248.168	251.897	248.882	0
252.175	4	rest.jpg	NaN	NaN	252.175	255.904	256.175	NaN
256.14	4	rest.jpg	NaN	NaN	256.14	259.877	260.14	NaN
260.112	4	rest.jpg	NaN	NaN	260.112	263.841	264.112	NaN
264.112	4	Aircraft2_90%_41.jpg	1	0.9	264.112	267.841	265.998	1
