onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.987	4	Aircraft1_10%_17.jpg	0	0.1	39.987	43.726	41.075	0
43.994	4	Aircraft2_10%_42.jpg	1	0.1	43.994	47.727	44.709	1
47.991	4	Aircraft2_10%_44.jpg	1	0.1	47.991	51.728	48.718	1
51.997	4	Aircraft1_10%_10.jpg	0	0.1	51.997	55.729	52.695	0
55.991	4	Aircraft2_10%_25.jpg	1	0.1	55.991	59.724	57.017	1
59.989	4	rest.jpg	NaN	NaN	59.989	63.722	63.989	NaN
63.972	4	rest.jpg	NaN	NaN	63.972	67.709	67.972	NaN
67.959	4	rest.jpg	NaN	NaN	67.959	71.697	71.959	NaN
71.958	4	Aircraft1_90%_12.jpg	0	0.9	71.958	75.689	74.54	0
75.972	4	Aircraft2_90%_32.jpg	1	0.9	75.972	79.703	77.829	1
79.965	4	Aircraft2_90%_48.jpg	1	0.9	79.965	83.704	81.333	1
83.965	4	Aircraft1_90%_19.jpg	0	0.9	83.965	87.701	86.421	0
87.98	4	Aircraft1_90%_33.jpg	0	0.9	87.98	91.71	91.069	0
91.993	4	rest.jpg	NaN	NaN	91.993	95.732	95.993	NaN
95.961	4	rest.jpg	NaN	NaN	95.961	99.703	99.961	NaN
99.951	4	rest.jpg	NaN	NaN	99.951	103.686	103.951	NaN
103.95	4	Aircraft2_70%_33.jpg	1	0.75	103.95	107.689	105.971	1
107.972	4	Aircraft2_70%_38.jpg	1	0.75	107.972	111.708	109.686	1
111.99	4	Aircraft1_70%_30.jpg	0	0.75	111.99	115.727	113.653	0
116.01	4	Aircraft1_70%_41.jpg	0	0.75	116.01	119.747	118.234	0
120.015	4	Aircraft1_70%_18.jpg	0	0.75	120.015	123.746	122.133	0
124.03	4	rest.jpg	NaN	NaN	124.03	127.77	128.03	NaN
128	4	rest.jpg	NaN	NaN	128	131.731	132	NaN
131.961	4	rest.jpg	NaN	NaN	131.961	135.699	135.961	NaN
135.965	4	Aircraft2_10%_24.jpg	1	0.1	135.965	139.703	137.142	1
139.97	4	Aircraft2_10%_2.jpg	1	0.1	139.97	143.702	140.791	1
143.992	4	Aircraft2_10%_43.jpg	1	0.1	143.992	147.731	144.73	1
147.999	4	Aircraft2_10%_46.jpg	1	0.1	147.999	151.731	149.282	1
152.007	4	Aircraft1_10%_42.jpg	0	0.1	152.007	155.741	153.029	0
156.023	4	rest.jpg	NaN	NaN	156.023	159.754	160.023	NaN
160	4	rest.jpg	NaN	NaN	160	163.732	164	NaN
163.966	4	rest.jpg	NaN	NaN	163.966	167.698	167.966	NaN
167.977	4	Aircraft2_90%_9.jpg	1	0.9	167.977	171.709	169.978	1
171.985	4	Aircraft2_90%_6.jpg	1	0.9	171.985	175.721	174.367	1
175.989	4	Aircraft1_90%_23.jpg	0	0.9	175.989	179.722	179.989	0
180.004	4	Aircraft1_90%_21.jpg	0	0.9	180.004	183.737	180.011	0
184.013	4	Aircraft2_90%_36.jpg	1	0.9	184.013	187.747	185.444	1
188.033	4	rest.jpg	NaN	NaN	188.033	191.768	192.033	NaN
192	4	rest.jpg	NaN	NaN	192	195.735	196	NaN
195.979	4	rest.jpg	NaN	NaN	195.979	199.714	199.979	NaN
199.999	4	Aircraft2_70%_31.jpg	1	0.75	199.999	203.732	201.916	1
204.017	4	Aircraft1_70%_4.jpg	0	0.75	204.017	207.749	205.093	0
208.034	4	Aircraft2_70%_20.jpg	1	0.75	208.034	211.765	209.793	1
212.033	4	Aircraft1_70%_7.jpg	0	0.75	212.033	215.772	213.171	0
216.039	4	Aircraft1_70%_8.jpg	0	0.75	216.039	219.773	217.885	0
220.061	4	rest.jpg	NaN	NaN	220.061	223.792	224.061	NaN
224.049	4	rest.jpg	NaN	NaN	224.049	227.782	228.049	NaN
228.03	4	rest.jpg	NaN	NaN	228.03	231.764	232.03	NaN
232.03	4	Aircraft2_10%_31.jpg	1	0.1	232.03	235.768	233.65	1
236.037	4	Aircraft1_10%_4.jpg	0	0.1	236.037	239.768	236.962	0
240.054	4	Aircraft2_10%_20.jpg	1	0.1	240.054	243.79	240.873	1
244.081	4	Aircraft1_10%_7.jpg	0	0.1	244.081	247.812	244.83	0
248.083	4	Aircraft1_10%_8.jpg	0	0.1	248.083	251.816	248.806	0
252.107	4	rest.jpg	NaN	NaN	252.107	255.836	256.107	NaN
256.073	4	rest.jpg	NaN	NaN	256.073	259.809	260.073	NaN
260.06	4	rest.jpg	NaN	NaN	260.06	263.794	264.06	NaN
264.077	4	Aircraft2_90%_41.jpg	1	0.9	264.077	267.809	265.223	1
268.092	4	Aircraft1_90%_22.jpg	0	0.9	268.092	271.824	269.361	0
272.108	4	Aircraft1_90%_44.jpg	0	0.9	272.108	275.838	273.269	0
276.102	4	Aircraft1_90%_1.jpg	0	0.9	276.102	279.836	277.468	0
280.119	4	Aircraft2_90%_37.jpg	1	0.9	280.119	283.848	281.645	1
284.14	4	rest.jpg	NaN	NaN	284.14	287.874	288.14	NaN
288.128	4	rest.jpg	NaN	NaN	288.128	291.857	292.128	NaN
292.105	4	rest.jpg	NaN	NaN	292.105	295.836	296.105	NaN
296.121	4	Aircraft2_70%_41.jpg	1	0.75	296.121	299.85	297.905	1
300.14	4	Aircraft1_70%_22.jpg	0	0.75	300.14	303.869	301.195	0
304.14	4	Aircraft1_70%_44.jpg	0	0.75	304.14	307.869	305.134	0
308.157	4	Aircraft1_70%_1.jpg	0	0.75	308.157	311.887	309.875	0
312.173	4	Aircraft2_70%_37.jpg	1	0.75	312.173	315.908	313.578	1
316.193	4	rest.jpg	NaN	NaN	316.193	319.928	320.193	NaN
320.179	4	rest.jpg	NaN	NaN	320.179	323.913	324.179	NaN
324.148	4	rest.jpg	NaN	NaN	324.148	327.879	328.148	NaN
328.149	4	Aircraft2_10%_33.jpg	1	0.1	328.149	331.885	329.544	1
332.155	4	Aircraft2_10%_38.jpg	1	0.1	332.155	335.89	332.848	1
336.176	4	Aircraft1_10%_30.jpg	0	0.1	336.176	339.914	336.943	0
340.202	4	Aircraft1_10%_41.jpg	0	0.1	340.202	343.934	341.08	0
344.223	4	Aircraft1_10%_18.jpg	0	0.1	344.223	347.953	345.363	0
348.222	4	rest.jpg	NaN	NaN	348.222	351.953	352.222	NaN
352.189	4	rest.jpg	NaN	NaN	352.189	355.918	356.189	NaN
356.171	4	rest.jpg	NaN	NaN	356.171	359.903	360.171	NaN
360.167	4	Aircraft2_90%_23.jpg	1	0.9	360.167	363.897	361.61	1
364.182	4	Aircraft1_90%_28.jpg	0	0.9	364.182	367.917	366.157	0
368.198	4	Aircraft2_90%_13.jpg	1	0.9	368.198	371.928	370.85	1
