onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.023	4	Aircraft1_10%_2.jpg	0	0.1	40.023	43.757	41.627	0
44.028	4	Aircraft1_10%_39.jpg	0	0.1	44.028	47.761	45.263	0
48.031	4	Aircraft2_10%_26.jpg	1	0.1	48.031	51.763	49.205	1
52.039	4	Aircraft1_10%_15.jpg	0	0.1	52.039	55.775	53.394	0
56.058	4	Aircraft2_10%_16.jpg	1	0.1	56.058	59.787	57.054	1
60.058	4	rest.jpg	NaN	NaN	60.058	63.795	64.058	NaN
64.045	4	rest.jpg	NaN	NaN	64.045	67.782	68.045	NaN
68.015	4	rest.jpg	NaN	NaN	68.015	71.746	72.015	NaN
72.027	4	Aircraft2_90%_14.jpg	1	0.9	72.027	75.766	73.591	1
76.052	4	Aircraft2_90%_5.jpg	1	0.9	76.052	79.783	77.788	1
80.074	4	Aircraft2_90%_15.jpg	1	0.9	80.074	83.81	83.663	1
84.099	4	Aircraft2_90%_19.jpg	1	0.9	84.099	87.836	88.099	1
88.105	4	Aircraft1_90%_31.jpg	0	0.9	88.105	91.835	92.105	0
92.128	4	rest.jpg	NaN	NaN	92.128	95.862	96.128	NaN
96.097	4	rest.jpg	NaN	NaN	96.097	99.833	100.097	NaN
100.082	4	rest.jpg	NaN	NaN	100.082	103.812	104.082	NaN
104.084	4	Aircraft2_70%_4.jpg	1	0.75	104.084	107.816	106.502	1
108.115	4	Aircraft1_70%_43.jpg	0	0.75	108.115	111.85	110.15	0
112.146	4	Aircraft1_70%_9.jpg	0	0.75	112.146	115.882	114.645	0
116.156	4	Aircraft1_70%_11.jpg	0	0.75	116.156	119.892	119.387	0
120.186	4	Aircraft1_70%_50.jpg	0	0.75	120.186	123.916	122.746	0
124.19	4	rest.jpg	NaN	NaN	124.19	127.922	128.19	NaN
128.157	4	rest.jpg	NaN	NaN	128.157	131.886	132.157	NaN
132.141	4	rest.jpg	NaN	NaN	132.141	135.876	136.141	NaN
