onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.029	4	Aircraft1_10%_2.jpg	0	0.1	40.029	43.764	42.223	0
44.078	4	Aircraft1_10%_39.jpg	0	0.1	44.078	47.808	45.379	0
48.145	4	Aircraft2_10%_26.jpg	1	0.1	48.145	51.88	49.394	1
52.204	4	Aircraft1_10%_15.jpg	0	0.1	52.204	55.942	54.038	0
56.277	4	Aircraft2_10%_16.jpg	1	0.1	56.277	60.008	57.418	1
60.3	4	rest.jpg	NaN	NaN	60.3	64.03	64.3	NaN
64.277	4	rest.jpg	NaN	NaN	64.277	68.013	68.277	NaN
68.249	4	rest.jpg	NaN	NaN	68.249	71.979	72.249	NaN
72.261	4	Aircraft2_90%_14.jpg	1	0.9	72.261	75.99	75.006	1
76.314	4	Aircraft2_90%_5.jpg	1	0.9	76.314	80.049	77.532	1
80.336	4	Aircraft2_90%_15.jpg	1	0.9	80.336	84.067	81.961	1
84.349	4	Aircraft2_90%_19.jpg	1	0.9	84.349	88.085	88.349	1
88.365	4	Aircraft1_90%_31.jpg	0	0.9	88.365	92.1	88.584	0
92.371	4	rest.jpg	NaN	NaN	92.371	96.107	96.371	NaN
96.341	4	rest.jpg	NaN	NaN	96.341	100.073	100.341	NaN
100.307	4	rest.jpg	NaN	NaN	100.307	104.039	104.307	NaN
104.325	4	Aircraft2_70%_4.jpg	1	0.75	104.325	108.055	107.423	1
108.384	4	Aircraft1_70%_43.jpg	0	0.75	108.384	112.12	109.936	0
112.408	4	Aircraft1_70%_9.jpg	0	0.75	112.408	116.141	115.517	0
116.417	4	Aircraft1_70%_11.jpg	0	0.75	116.417	120.147	119.32	0
120.473	4	Aircraft1_70%_50.jpg	0	0.75	120.473	124.205	122.401	0
124.492	4	rest.jpg	NaN	NaN	124.492	128.222	128.492	NaN
128.473	4	rest.jpg	NaN	NaN	128.473	132.203	132.473	NaN
132.436	4	rest.jpg	NaN	NaN	132.436	136.166	136.436	NaN
136.49	4	Aircraft1_10%_36.jpg	0	0.1	136.49	140.226	138.206	0
140.517	4	Aircraft1_10%_35.jpg	0	0.1	140.517	144.252	143.488	0
144.564	4	Aircraft2_10%_3.jpg	1	0.1	144.564	148.297	145.55	1
148.589	4	Aircraft1_10%_5.jpg	0	0.1	148.589	152.321	149.711	0
152.789	4	Aircraft1_10%_48.jpg	0	0.1	152.789	156.519	155.725	0
156.804	4	rest.jpg	NaN	NaN	156.804	160.534	160.804	NaN
160.784	4	rest.jpg	NaN	NaN	160.784	164.519	164.784	NaN
164.752	4	rest.jpg	NaN	NaN	164.752	168.487	168.752	NaN
168.774	4	Aircraft1_90%_3.jpg	0	0.9	168.774	172.509	171.469	0
172.821	4	Aircraft2_90%_28.jpg	1	0.9	172.821	176.551	176.127	1
176.835	4	Aircraft1_90%_24.jpg	0	0.9	176.835	180.565	179.741	0
180.882	4	Aircraft2_90%_39.jpg	1	0.9	180.882	184.613	184.882	1
184.894	4	Aircraft2_90%_8.jpg	1	0.9	184.894	188.63	187.568	1
188.9	4	rest.jpg	NaN	NaN	188.9	192.632	192.9	NaN
192.866	4	rest.jpg	NaN	NaN	192.866	196.598	196.866	NaN
196.835	4	rest.jpg	NaN	NaN	196.835	200.571	200.835	NaN
200.88	4	Aircraft2_70%_18.jpg	1	0.75	200.88	204.616	202.36	1
204.912	4	Aircraft1_70%_29.jpg	0	0.75	204.912	208.644	207.196	0
208.972	4	Aircraft2_70%_1.jpg	1	0.75	208.972	212.702	212.163	1
212.994	4	Aircraft1_70%_26.jpg	0	0.75	212.994	216.729	216.407	0
217.05	4	Aircraft2_70%_34.jpg	1	0.75	217.05	220.782	218.512	1
221.051	4	rest.jpg	NaN	NaN	221.051	224.781	225.051	NaN
225.028	4	rest.jpg	NaN	NaN	225.028	228.758	229.028	NaN
229.003	4	rest.jpg	NaN	NaN	229.003	232.733	233.003	NaN
233.054	4	Aircraft2_10%_17.jpg	1	0.1	233.054	236.79	234.92	1
