onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.006	4	Aircraft1_10%_17.jpg	0	0.1	40.006	43.737	40.744	0
44.024	4	Aircraft2_10%_42.jpg	1	0.1	44.024	47.757	44.547	1
48.026	4	Aircraft2_10%_44.jpg	1	0.1	48.026	51.765	49.132	1
52.038	4	Aircraft1_10%_10.jpg	0	0.1	52.038	55.773	53.91	0
56.043	4	Aircraft2_10%_25.jpg	1	0.1	56.043	59.779	57.329	1
60.053	4	rest.jpg	n/a	n/a	60.053	63.785	64.053	n/a
64.045	4	rest.jpg	n/a	n/a	64.045	67.782	68.045	n/a
68.016	4	rest.jpg	n/a	n/a	68.016	71.755	72.016	n/a
72.082	4	Aircraft1_90%_12.jpg	0	0.9	72.082	75.816	74.263	0
76.119	4	Aircraft2_90%_32.jpg	1	0.9	76.119	79.849	77.473	1
80.117	4	Aircraft2_90%_48.jpg	1	0.9	80.117	83.847	81.573	1
84.161	4	Aircraft1_90%_19.jpg	0	0.9	84.161	87.897	86.49	0
88.205	4	Aircraft1_90%_33.jpg	0	0.9	88.205	91.934	91.368	0
92.224	4	rest.jpg	n/a	n/a	92.224	95.961	96.224	n/a
96.212	4	rest.jpg	n/a	n/a	96.212	99.941	100.212	n/a
100.182	4	rest.jpg	n/a	n/a	100.182	103.919	104.182	n/a
104.204	4	Aircraft2_70%_33.jpg	1	0.75	104.204	107.939	105.593	1
108.255	4	Aircraft2_70%_38.jpg	1	0.75	108.255	111.989	109.202	1
112.266	4	Aircraft1_70%_30.jpg	0	0.75	112.266	115.997	114.397	0
116.289	4	Aircraft1_70%_41.jpg	0	0.75	116.289	120.019	117.704	0
120.334	4	Aircraft1_70%_18.jpg	0	0.75	120.334	124.064	122.101	0
124.349	4	rest.jpg	n/a	n/a	124.349	128.078	128.349	n/a
128.328	4	rest.jpg	n/a	n/a	128.328	132.065	132.328	n/a
132.299	4	rest.jpg	n/a	n/a	132.299	136.03	136.299	n/a
136.338	4	Aircraft2_10%_24.jpg	1	0.1	136.338	140.067	137.219	1
