onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.004	4	Aircraft1_10%_2.jpg	0	0.1	40.004	43.738	41.794	0
44.022	4	Aircraft1_10%_39.jpg	0	0.1	44.022	47.759	45.153	0
48.034	4	Aircraft2_10%_26.jpg	1	0.1	48.034	51.773	49.656	1
52.05	4	Aircraft1_10%_15.jpg	0	0.1	52.05	55.79	53.078	0
56.086	4	Aircraft2_10%_16.jpg	1	0.1	56.086	59.821	57.225	1
60.095	4	rest.jpg	NaN	NaN	60.095	63.826	64.095	NaN
64.069	4	rest.jpg	NaN	NaN	64.069	67.806	68.069	NaN
68.041	4	rest.jpg	NaN	NaN	68.041	71.778	72.041	NaN
72.059	4	Aircraft2_90%_14.jpg	1	0.9	72.059	75.789	73.878	1
76.059	4	Aircraft2_90%_5.jpg	1	0.9	76.059	79.794	77.683	1
80.066	4	Aircraft2_90%_15.jpg	1	0.9	80.066	83.801	82.533	1
84.073	4	Aircraft2_90%_19.jpg	1	0.9	84.073	87.804	87.177	1
88.075	4	Aircraft1_90%_31.jpg	0	0.9	88.075	91.806	92.075	0
92.093	4	rest.jpg	NaN	NaN	92.093	95.824	96.093	NaN
96.076	4	rest.jpg	NaN	NaN	96.076	99.808	100.076	NaN
100.057	4	rest.jpg	NaN	NaN	100.057	103.787	104.057	NaN
104.06	4	Aircraft2_70%_4.jpg	1	0.75	104.06	107.795	105.27	1
108.065	4	Aircraft1_70%_43.jpg	0	0.75	108.065	111.797	110.554	0
112.069	4	Aircraft1_70%_9.jpg	0	0.75	112.069	115.807	116.069	0
116.09	4	Aircraft1_70%_11.jpg	0	0.75	116.09	119.826	119.588	0
120.111	4	Aircraft1_70%_50.jpg	0	0.75	120.111	123.847	123.603	0
124.12	4	rest.jpg	NaN	NaN	124.12	127.852	128.12	NaN
128.104	4	rest.jpg	NaN	NaN	128.104	131.84	132.104	NaN
132.075	4	rest.jpg	NaN	NaN	132.075	135.81	136.075	NaN
136.096	4	Aircraft1_10%_36.jpg	0	0.1	136.096	139.826	137.301	0
140.109	4	Aircraft1_10%_35.jpg	0	0.1	140.109	143.841	141.521	0
144.122	4	Aircraft2_10%_3.jpg	1	0.1	144.122	147.852	145.669	1
148.137	4	Aircraft1_10%_5.jpg	0	0.1	148.137	151.867	149.324	0
152.152	4	Aircraft1_10%_48.jpg	0	0.1	152.152	155.887	153.279	0
156.17	4	rest.jpg	NaN	NaN	156.17	159.906	160.17	NaN
160.141	4	rest.jpg	NaN	NaN	160.141	163.871	164.141	NaN
164.109	4	rest.jpg	NaN	NaN	164.109	167.842	168.109	NaN
168.115	4	Aircraft1_90%_3.jpg	0	0.9	168.115	171.845	169.584	0
172.114	4	Aircraft2_90%_28.jpg	1	0.9	172.114	175.849	174.735	1
176.12	4	Aircraft1_90%_24.jpg	0	0.9	176.12	179.857	178.665	0
180.125	4	Aircraft2_90%_39.jpg	1	0.9	180.125	183.861	183.131	1
184.133	4	Aircraft2_90%_8.jpg	1	0.9	184.133	187.864	187.655	1
188.138	4	rest.jpg	NaN	NaN	188.138	191.873	192.138	NaN
192.125	4	rest.jpg	NaN	NaN	192.125	195.858	196.125	NaN
196.111	4	rest.jpg	NaN	NaN	196.111	199.847	200.111	NaN
200.139	4	Aircraft2_70%_18.jpg	1	0.75	200.139	203.871	202.432	1
204.162	4	Aircraft1_70%_29.jpg	0	0.75	204.162	207.894	205.034	0
208.187	4	Aircraft2_70%_1.jpg	1	0.75	208.187	211.916	209.964	1
212.206	4	Aircraft1_70%_26.jpg	0	0.75	212.206	215.936	213.743	0
216.217	4	Aircraft2_70%_34.jpg	1	0.75	216.217	219.95	219.778	1
220.223	4	rest.jpg	NaN	NaN	220.223	223.96	224.223	NaN
224.199	4	rest.jpg	NaN	NaN	224.199	227.929	228.199	NaN
228.164	4	rest.jpg	NaN	NaN	228.164	231.901	232.164	NaN
232.187	4	Aircraft2_10%_17.jpg	1	0.1	232.187	235.917	233.723	1
236.196	4	Aircraft2_10%_11.jpg	1	0.1	236.196	239.933	237.644	1
240.216	4	Aircraft1_10%_20.jpg	0	0.1	240.216	243.948	241.734	0
244.225	4	Aircraft2_10%_47.jpg	1	0.1	244.225	247.959	245.646	1
248.24	4	Aircraft2_10%_45.jpg	1	0.1	248.24	251.972	249.317	1
252.258	4	rest.jpg	NaN	NaN	252.258	255.988	256.258	NaN
256.221	4	rest.jpg	NaN	NaN	256.221	259.957	260.221	NaN
260.192	4	rest.jpg	NaN	NaN	260.192	263.928	264.192	NaN
264.212	4	Aircraft1_90%_25.jpg	0	0.9	264.212	267.945	268.212	0
268.231	4	Aircraft2_90%_49.jpg	1	0.9	268.231	271.963	272.231	1
272.251	4	Aircraft2_90%_10.jpg	1	0.9	272.251	275.986	276.251	1
276.269	4	Aircraft2_90%_12.jpg	1	0.9	276.269	280.002	280.269	1
280.286	4	Aircraft2_90%_7.jpg	1	0.9	280.286	284.018	283.153	1
284.285	4	rest.jpg	NaN	NaN	284.285	288.021	288.285	NaN
288.251	4	rest.jpg	NaN	NaN	288.251	291.987	292.251	NaN
292.219	4	rest.jpg	NaN	NaN	292.219	295.949	296.219	NaN
296.216	4	Aircraft1_70%_32.jpg	0	0.75	296.216	299.946	298.904	0
300.215	4	Aircraft1_70%_49.jpg	0	0.75	300.215	303.947	301.487	0
304.216	4	Aircraft2_70%_22.jpg	1	0.75	304.216	307.946	306.468	1
308.215	4	Aircraft1_70%_34.jpg	0	0.75	308.215	311.945	309.826	0
312.225	4	Aircraft1_70%_14.jpg	0	0.75	312.225	315.955	313.29	0
316.222	4	rest.jpg	NaN	NaN	316.222	319.955	320.222	NaN
320.187	4	rest.jpg	NaN	NaN	320.187	323.917	324.187	NaN
324.164	4	rest.jpg	NaN	NaN	324.164	327.9	328.164	NaN
328.174	4	Aircraft1_10%_1.jpg	0	0.1	328.174	331.91	328.941	0
332.196	4	Aircraft1_10%_47.jpg	0	0.1	332.196	335.927	332.822	0
336.216	4	Aircraft1_10%_40.jpg	0	0.1	336.216	339.953	337.065	0
340.24	4	Aircraft1_10%_27.jpg	0	0.1	340.24	343.97	340.828	0
344.239	4	Aircraft2_10%_35.jpg	1	0.1	344.239	347.969	345.392	1
348.24	4	rest.jpg	NaN	NaN	348.24	351.975	352.24	NaN
352.225	4	rest.jpg	NaN	NaN	352.225	355.96	356.225	NaN
356.213	4	rest.jpg	NaN	NaN	356.213	359.947	360.213	NaN
360.22	4	Aircraft1_90%_32.jpg	0	0.9	360.22	363.955	362.956	0
364.233	4	Aircraft1_90%_49.jpg	0	0.9	364.233	367.965	366.487	0
368.246	4	Aircraft2_90%_22.jpg	1	0.9	368.246	371.976	370.974	1
372.252	4	Aircraft1_90%_34.jpg	0	0.9	372.252	375.984	375.171	0
376.25	4	Aircraft1_90%_14.jpg	0	0.9	376.25	379.985	378.319	0
380.252	4	rest.jpg	NaN	NaN	380.252	383.989	384.252	NaN
384.222	4	rest.jpg	NaN	NaN	384.222	387.958	388.222	NaN
388.191	4	rest.jpg	NaN	NaN	388.191	391.923	392.191	NaN
392.187	4	Aircraft2_70%_24.jpg	1	0.75	392.187	395.918	393.728	1
396.195	4	Aircraft2_70%_2.jpg	1	0.75	396.195	399.932	400.195	1
400.214	4	Aircraft2_70%_43.jpg	1	0.75	400.214	403.944	404.214	1
404.213	4	Aircraft2_70%_46.jpg	1	0.75	404.213	407.943	405.363	1
408.216	4	Aircraft1_70%_42.jpg	0	0.75	408.216	411.951	409.983	0
412.222	4	rest.jpg	NaN	NaN	412.222	415.958	416.222	NaN
416.213	4	rest.jpg	NaN	NaN	416.213	419.943	420.213	NaN
420.189	4	rest.jpg	NaN	NaN	420.189	423.926	424.189	NaN
424.2	4	Aircraft2_10%_30.jpg	1	0.1	424.2	427.932	425.587	1
428.214	4	Aircraft2_10%_27.jpg	1	0.1	428.214	431.943	428.926	1
432.214	4	Aircraft2_10%_50.jpg	1	0.1	432.214	435.949	433.362	1
436.218	4	Aircraft2_10%_29.jpg	1	0.1	436.218	439.951	437.798	1
440.234	4	Aircraft1_10%_6.jpg	0	0.1	440.234	443.965	441.354	0
444.232	4	rest.jpg	NaN	NaN	444.232	447.962	448.232	NaN
448.208	4	rest.jpg	NaN	NaN	448.208	451.938	452.208	NaN
452.19	4	rest.jpg	NaN	NaN	452.19	455.92	456.19	NaN
456.206	4	Aircraft2_90%_18.jpg	1	0.9	456.206	459.941	459.166	1
460.212	4	Aircraft1_90%_29.jpg	0	0.9	460.212	463.942	461.911	0
464.229	4	Aircraft2_90%_1.jpg	1	0.9	464.229	467.959	466.361	1
468.243	4	Aircraft1_90%_26.jpg	0	0.9	468.243	471.979	470.483	0
472.27	4	Aircraft2_90%_34.jpg	1	0.9	472.27	476.002	474.469	1
476.289	4	rest.jpg	NaN	NaN	476.289	480.025	480.289	NaN
480.272	4	rest.jpg	NaN	NaN	480.272	484.004	484.272	NaN
484.257	4	rest.jpg	NaN	NaN	484.257	487.987	488.257	NaN
488.273	4	Aircraft1_70%_17.jpg	0	0.75	488.273	492.003	491.491	0
492.283	4	Aircraft2_70%_42.jpg	1	0.75	492.283	496.015	495.257	1
496.285	4	Aircraft2_70%_44.jpg	1	0.75	496.285	500.017	498.029	1
500.297	4	Aircraft1_70%_10.jpg	0	0.75	500.297	504.029	502.873	0
504.311	4	Aircraft2_70%_25.jpg	1	0.75	504.311	508.04	506.646	1
508.322	4	rest.jpg	NaN	NaN	508.322	512.052	512.322	NaN
512.284	4	rest.jpg	NaN	NaN	512.284	516.014	516.284	NaN
516.246	4	rest.jpg	NaN	NaN	516.246	519.978	520.246	NaN
520.25	4	Aircraft1_10%_38.jpg	0	0.1	520.25	523.981	521.29	0
524.252	4	Aircraft2_10%_21.jpg	1	0.1	524.252	527.985	525.289	1
528.273	4	Aircraft1_10%_16.jpg	0	0.1	528.273	532.013	529.147	0
532.287	4	Aircraft1_10%_46.jpg	0	0.1	532.287	536.02	533.138	0
536.288	4	Aircraft2_10%_40.jpg	1	0.1	536.288	540.018	537.475	1
540.283	4	rest.jpg	NaN	NaN	540.283	544.012	544.283	NaN
544.26	4	rest.jpg	NaN	NaN	544.26	547.993	548.26	NaN
548.224	4	rest.jpg	NaN	NaN	548.224	551.96	552.224	NaN
552.226	4	Aircraft2_90%_4.jpg	1	0.9	552.226	555.956	554.625	1
556.22	4	Aircraft1_90%_43.jpg	0	0.9	556.22	559.955	557.448	0
560.236	4	Aircraft1_90%_9.jpg	0	0.9	560.236	563.968	561.562	0
564.245	4	Aircraft1_90%_11.jpg	0	0.9	564.245	567.98	567.219	0
568.246	4	Aircraft1_90%_50.jpg	0	0.9	568.246	571.976	570.597	0
572.245	4	rest.jpg	NaN	NaN	572.245	575.977	576.245	NaN
576.226	4	rest.jpg	NaN	NaN	576.226	579.955	580.226	NaN
580.201	4	rest.jpg	NaN	NaN	580.201	583.931	584.201	NaN
584.201	4	Aircraft1_70%_12.jpg	0	0.75	584.201	587.938	585.266	0
588.219	4	Aircraft2_70%_32.jpg	1	0.75	588.219	591.956	589.57	1
592.232	4	Aircraft2_70%_48.jpg	1	0.75	592.232	595.964	593.406	1
596.257	4	Aircraft1_70%_19.jpg	0	0.75	596.257	599.994	598.841	0
600.266	4	Aircraft1_70%_33.jpg	0	0.75	600.266	604.002	603.19	0
604.269	4	rest.jpg	NaN	NaN	604.269	608.005	608.269	NaN
608.252	4	rest.jpg	NaN	NaN	608.252	611.988	612.252	NaN
612.221	4	rest.jpg	NaN	NaN	612.221	615.951	616.221	NaN
616.237	4	Aircraft2_10%_23.jpg	1	0.1	616.237	619.966	617.503	1
620.248	4	Aircraft1_10%_28.jpg	0	0.1	620.248	623.979	621.151	0
624.265	4	Aircraft2_10%_13.jpg	1	0.1	624.265	628.001	625.307	1
628.284	4	Aircraft1_10%_45.jpg	0	0.1	628.284	632.017	629.24	0
632.302	4	Aircraft1_10%_37.jpg	0	0.1	632.302	636.038	634.188	0
636.303	4	rest.jpg	NaN	NaN	636.303	640.033	640.303	NaN
