onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.004	4	Aircraft1_10%_2.jpg	0	0.1	40.004	43.738	41.416	0
44.021	4	Aircraft1_10%_39.jpg	0	0.1	44.021	47.753	45.308	0
48.028	4	Aircraft2_10%_26.jpg	1	0.1	48.028	51.768	49.221	1
52.063	4	Aircraft1_10%_15.jpg	0	0.1	52.063	55.798	54.344	0
56.114	4	Aircraft2_10%_16.jpg	1	0.1	56.114	59.853	57.113	1
60.155	4	rest.jpg	NaN	NaN	60.155	63.89	64.155	NaN
64.135	4	rest.jpg	NaN	NaN	64.135	67.87	68.135	NaN
68.104	4	rest.jpg	NaN	NaN	68.104	71.842	72.104	NaN
72.126	4	Aircraft2_90%_14.jpg	1	0.9	72.126	75.865	73.245	1
76.137	4	Aircraft2_90%_5.jpg	1	0.9	76.137	79.87	77.536	1
80.142	4	Aircraft2_90%_15.jpg	1	0.9	80.142	83.881	81.636	1
84.162	4	Aircraft2_90%_19.jpg	1	0.9	84.162	87.895	86.351	1
88.167	4	Aircraft1_90%_31.jpg	0	0.9	88.167	91.907	89.766	0
92.188	4	rest.jpg	NaN	NaN	92.188	95.919	96.188	NaN
96.152	4	rest.jpg	NaN	NaN	96.152	99.89	100.152	NaN
100.128	4	rest.jpg	NaN	NaN	100.128	103.862	104.128	NaN
104.143	4	Aircraft2_70%_4.jpg	1	0.75	104.143	107.88	105.254	1
108.16	4	Aircraft1_70%_43.jpg	0	0.75	108.16	111.894	109.515	0
112.182	4	Aircraft1_70%_9.jpg	0	0.75	112.182	115.92	113.644	0
116.222	4	Aircraft1_70%_11.jpg	0	0.75	116.222	119.956	117.751	0
120.248	4	Aircraft1_70%_50.jpg	0	0.75	120.248	123.984	121.666	0
124.263	4	rest.jpg	NaN	NaN	124.263	128	128.263	NaN
128.25	4	rest.jpg	NaN	NaN	128.25	131.986	132.25	NaN
132.233	4	rest.jpg	NaN	NaN	132.233	135.967	136.233	NaN
136.239	4	Aircraft1_10%_36.jpg	0	0.1	136.239	139.972	138.017	0
