onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.008	4	Aircraft1_10%_2.jpg	0	0.1	40.008	43.745	40.938	0
44.018	4	Aircraft1_10%_39.jpg	0	0.1	44.018	47.753	44.876	0
48.021	4	Aircraft2_10%_26.jpg	1	0.1	48.021	51.761	48.679	1
52.056	4	Aircraft1_10%_15.jpg	0	0.1	52.056	55.786	52.656	0
56.065	4	Aircraft2_10%_16.jpg	1	0.1	56.065	59.795	56.582	1
60.068	4	rest.jpg	NaN	NaN	60.068	63.798	64.068	NaN
64.032	4	rest.jpg	NaN	NaN	64.032	67.769	68.032	NaN
68.004	4	rest.jpg	NaN	NaN	68.004	71.735	72.004	NaN
72.002	4	Aircraft2_90%_14.jpg	1	0.9	72.002	75.74	73.138	1
76.007	4	Aircraft2_90%_5.jpg	1	0.9	76.007	79.748	77.076	1
80.013	4	Aircraft2_90%_15.jpg	1	0.9	80.013	83.747	82.022	1
84.027	4	Aircraft2_90%_19.jpg	1	0.9	84.027	87.76	85.669	1
88.028	4	Aircraft1_90%_31.jpg	0	0.9	88.028	91.767	90.233	0
92.063	4	rest.jpg	NaN	NaN	92.063	95.793	96.063	NaN
96.043	4	rest.jpg	NaN	NaN	96.043	99.779	100.043	NaN
100.032	4	rest.jpg	NaN	NaN	100.032	103.772	104.032	NaN
104.045	4	Aircraft2_70%_4.jpg	1	0.75	104.045	107.782	105.167	1
108.061	4	Aircraft1_70%_43.jpg	0	0.75	108.061	111.794	108.906	0
112.069	4	Aircraft1_70%_9.jpg	0	0.75	112.069	115.805	112.752	0
116.079	4	Aircraft1_70%_11.jpg	0	0.75	116.079	119.812	116.936	0
120.086	4	Aircraft1_70%_50.jpg	0	0.75	120.086	123.817	121.223	0
124.09	4	rest.jpg	NaN	NaN	124.09	127.82	128.09	NaN
128.054	4	rest.jpg	NaN	NaN	128.054	131.79	132.054	NaN
132.024	4	rest.jpg	NaN	NaN	132.024	135.762	136.024	NaN
136.032	4	Aircraft1_10%_36.jpg	0	0.1	136.032	139.772	137.157	0
140.064	4	Aircraft1_10%_35.jpg	0	0.1	140.064	143.796	140.979	0
144.088	4	Aircraft2_10%_3.jpg	1	0.1	144.088	147.821	144.872	1
148.115	4	Aircraft1_10%_5.jpg	0	0.1	148.115	151.852	148.831	0
152.132	4	Aircraft1_10%_48.jpg	0	0.1	152.132	155.867	152.916	0
156.142	4	rest.jpg	NaN	NaN	156.142	159.874	160.142	NaN
160.112	4	rest.jpg	NaN	NaN	160.112	163.843	164.112	NaN
164.08	4	rest.jpg	NaN	NaN	164.08	167.817	168.08	NaN
168.087	4	Aircraft1_90%_3.jpg	0	0.9	168.087	171.822	169.02	0
172.09	4	Aircraft2_90%_28.jpg	1	0.9	172.09	175.821	173.65	1
176.11	4	Aircraft1_90%_24.jpg	0	0.9	176.11	179.842	177.14	0
180.112	4	Aircraft2_90%_39.jpg	1	0.9	180.112	183.844	181.016	1
184.132	4	Aircraft2_90%_8.jpg	1	0.9	184.132	187.861	185.618	1
188.13	4	rest.jpg	NaN	NaN	188.13	191.865	192.13	NaN
192.099	4	rest.jpg	NaN	NaN	192.099	195.831	196.099	NaN
196.085	4	rest.jpg	NaN	NaN	196.085	199.822	200.085	NaN
200.104	4	Aircraft2_70%_18.jpg	1	0.75	200.104	203.836	201.209	1
204.127	4	Aircraft1_70%_29.jpg	0	0.75	204.127	207.863	204.831	0
208.159	4	Aircraft2_70%_1.jpg	1	0.75	208.159	211.894	209.314	1
212.189	4	Aircraft1_70%_26.jpg	0	0.75	212.189	215.921	212.831	0
216.216	4	Aircraft2_70%_34.jpg	1	0.75	216.216	219.953	217.152	1
220.229	4	rest.jpg	NaN	NaN	220.229	223.96	224.229	NaN
224.195	4	rest.jpg	NaN	NaN	224.195	227.93	228.195	NaN
228.174	4	rest.jpg	NaN	NaN	228.174	231.906	232.174	NaN
232.179	4	Aircraft2_10%_17.jpg	1	0.1	232.179	235.909	233.225	1
236.22	4	Aircraft2_10%_11.jpg	1	0.1	236.22	239.953	236.819	1
240.231	4	Aircraft1_10%_20.jpg	0	0.1	240.231	243.961	240.836	0
244.257	4	Aircraft2_10%_47.jpg	1	0.1	244.257	247.987	245	1
248.277	4	Aircraft2_10%_45.jpg	1	0.1	248.277	252.009	249.352	1
252.281	4	rest.jpg	NaN	NaN	252.281	256.011	256.281	NaN
256.248	4	rest.jpg	NaN	NaN	256.248	259.977	260.248	NaN
260.228	4	rest.jpg	NaN	NaN	260.228	263.96	264.228	NaN
264.229	4	Aircraft1_90%_25.jpg	0	0.9	264.229	267.963	265.456	0
268.23	4	Aircraft2_90%_49.jpg	1	0.9	268.23	271.965	269.639	1
272.257	4	Aircraft2_90%_10.jpg	1	0.9	272.257	275.992	274.009	1
276.28	4	Aircraft2_90%_12.jpg	1	0.9	276.28	280.014	277.167	1
280.285	4	Aircraft2_90%_7.jpg	1	0.9	280.285	284.016	281.809	1
284.302	4	rest.jpg	NaN	NaN	284.302	288.035	288.302	NaN
288.269	4	rest.jpg	NaN	NaN	288.269	291.999	292.269	NaN
292.246	4	rest.jpg	NaN	NaN	292.246	295.976	296.246	NaN
296.262	4	Aircraft1_70%_32.jpg	0	0.75	296.262	299.999	297.234	0
300.291	4	Aircraft1_70%_49.jpg	0	0.75	300.291	304.024	302.102	0
304.31	4	Aircraft2_70%_22.jpg	1	0.75	304.31	308.047	306.062	1
308.321	4	Aircraft1_70%_34.jpg	0	0.75	308.321	312.051	309.045	0
312.343	4	Aircraft1_70%_14.jpg	0	0.75	312.343	316.078	313.303	0
316.348	4	rest.jpg	NaN	NaN	316.348	320.08	320.348	NaN
320.326	4	rest.jpg	NaN	NaN	320.326	324.059	324.326	NaN
324.293	4	rest.jpg	NaN	NaN	324.293	328.03	328.293	NaN
328.317	4	Aircraft1_10%_1.jpg	0	0.1	328.317	332.047	329.259	0
332.333	4	Aircraft1_10%_47.jpg	0	0.1	332.333	336.065	333.264	0
336.338	4	Aircraft1_10%_40.jpg	0	0.1	336.338	340.076	337.106	0
340.354	4	Aircraft1_10%_27.jpg	0	0.1	340.354	344.089	341.159	0
344.359	4	Aircraft2_10%_35.jpg	1	0.1	344.359	348.095	345.23	1
348.38	4	rest.jpg	NaN	NaN	348.38	352.11	352.38	NaN
352.359	4	rest.jpg	NaN	NaN	352.359	356.09	356.359	NaN
356.324	4	rest.jpg	NaN	NaN	356.324	360.057	360.324	NaN
360.324	4	Aircraft1_90%_32.jpg	0	0.9	360.324	364.061	361.413	0
364.326	4	Aircraft1_90%_49.jpg	0	0.9	364.326	368.062	365.554	0
368.326	4	Aircraft2_90%_22.jpg	1	0.9	368.326	372.061	369.479	1
372.328	4	Aircraft1_90%_34.jpg	0	0.9	372.328	376.064	374.443	0
376.331	4	Aircraft1_90%_14.jpg	0	0.9	376.331	380.067	377.983	0
380.354	4	rest.jpg	NaN	NaN	380.354	384.089	384.354	NaN
384.323	4	rest.jpg	NaN	NaN	384.323	388.056	388.323	NaN
388.302	4	rest.jpg	NaN	NaN	388.302	392.037	392.302	NaN
392.305	4	Aircraft2_70%_24.jpg	1	0.75	392.305	396.037	393.449	1
396.317	4	Aircraft2_70%_2.jpg	1	0.75	396.317	400.055	397.738	1
400.327	4	Aircraft2_70%_43.jpg	1	0.75	400.327	404.062	401.337	1
404.35	4	Aircraft2_70%_46.jpg	1	0.75	404.35	408.083	406.024	1
408.355	4	Aircraft1_70%_42.jpg	0	0.75	408.355	412.085	409.14	0
412.369	4	rest.jpg	NaN	NaN	412.369	416.099	416.369	NaN
416.333	4	rest.jpg	NaN	NaN	416.333	420.063	420.333	NaN
420.297	4	rest.jpg	NaN	NaN	420.297	424.033	424.297	NaN
424.308	4	Aircraft2_10%_30.jpg	1	0.1	424.308	428.04	425.674	1
428.31	4	Aircraft2_10%_27.jpg	1	0.1	428.31	432.046	429.253	1
432.339	4	Aircraft2_10%_50.jpg	1	0.1	432.339	436.071	432.959	1
436.345	4	Aircraft2_10%_29.jpg	1	0.1	436.345	440.08	436.998	1
440.367	4	Aircraft1_10%_6.jpg	0	0.1	440.367	444.097	440.867	0
444.368	4	rest.jpg	NaN	NaN	444.368	448.105	448.368	NaN
448.356	4	rest.jpg	NaN	NaN	448.356	452.086	452.356	NaN
452.32	4	rest.jpg	NaN	NaN	452.32	456.051	456.32	NaN
456.337	4	Aircraft2_90%_18.jpg	1	0.9	456.337	460.069	457.776	1
460.356	4	Aircraft1_90%_29.jpg	0	0.9	460.356	464.086	461.513	0
464.359	4	Aircraft2_90%_1.jpg	1	0.9	464.359	468.094	466.147	1
468.361	4	Aircraft1_90%_26.jpg	0	0.9	468.361	472.095	470.365	0
472.364	4	Aircraft2_90%_34.jpg	1	0.9	472.364	476.096	473.594	1
476.365	4	rest.jpg	NaN	NaN	476.365	480.097	480.365	NaN
480.331	4	rest.jpg	NaN	NaN	480.331	484.061	484.331	NaN
484.305	4	rest.jpg	NaN	NaN	484.305	488.037	488.305	NaN
488.311	4	Aircraft1_70%_17.jpg	0	0.75	488.311	492.046	489.499	0
492.336	4	Aircraft2_70%_42.jpg	1	0.75	492.336	496.069	493.436	1
496.343	4	Aircraft2_70%_44.jpg	1	0.75	496.343	500.073	497.474	1
500.347	4	Aircraft1_70%_10.jpg	0	0.75	500.347	504.084	501.487	0
504.376	4	Aircraft2_70%_25.jpg	1	0.75	504.376	508.113	505.114	1
508.381	4	rest.jpg	NaN	NaN	508.381	512.119	512.381	NaN
512.368	4	rest.jpg	NaN	NaN	512.368	516.103	516.368	NaN
516.352	4	rest.jpg	NaN	NaN	516.352	520.087	520.352	NaN
520.361	4	Aircraft1_10%_38.jpg	0	0.1	520.361	524.098	521.127	0
524.375	4	Aircraft2_10%_21.jpg	1	0.1	524.375	528.105	525.428	1
528.397	4	Aircraft1_10%_16.jpg	0	0.1	528.397	532.134	529.229	0
532.41	4	Aircraft1_10%_46.jpg	0	0.1	532.41	536.142	533.227	0
536.43	4	Aircraft2_10%_40.jpg	1	0.1	536.43	540.163	537.117	1
540.45	4	rest.jpg	NaN	NaN	540.45	544.181	544.45	NaN
544.43	4	rest.jpg	NaN	NaN	544.43	548.16	548.43	NaN
548.392	4	rest.jpg	NaN	NaN	548.392	552.122	552.392	NaN
552.402	4	Aircraft2_90%_4.jpg	1	0.9	552.402	556.138	554.075	1
556.42	4	Aircraft1_90%_43.jpg	0	0.9	556.42	560.158	557.317	0
560.425	4	Aircraft1_90%_9.jpg	0	0.9	560.425	564.162	561.655	0
564.437	4	Aircraft1_90%_11.jpg	0	0.9	564.437	568.174	565.154	0
568.458	4	Aircraft1_90%_50.jpg	0	0.9	568.458	572.192	570.119	0
572.462	4	rest.jpg	NaN	NaN	572.462	576.193	576.462	NaN
576.427	4	rest.jpg	NaN	NaN	576.427	580.163	580.427	NaN
580.395	4	rest.jpg	NaN	NaN	580.395	584.131	584.395	NaN
584.415	4	Aircraft1_70%_12.jpg	0	0.75	584.415	588.15	586.652	0
588.423	4	Aircraft2_70%_32.jpg	1	0.75	588.423	592.158	589.461	1
592.443	4	Aircraft2_70%_48.jpg	1	0.75	592.443	596.173	593.969	1
596.447	4	Aircraft1_70%_19.jpg	0	0.75	596.447	600.182	597.335	0
600.455	4	Aircraft1_70%_33.jpg	0	0.75	600.455	604.187	601.729	0
604.475	4	rest.jpg	NaN	NaN	604.475	608.205	608.475	NaN
608.439	4	rest.jpg	NaN	NaN	608.439	612.176	612.439	NaN
612.425	4	rest.jpg	NaN	NaN	612.425	616.156	616.425	NaN
616.432	4	Aircraft2_10%_23.jpg	1	0.1	616.432	620.165	617.362	1
620.447	4	Aircraft1_10%_28.jpg	0	0.1	620.447	624.177	621.238	0
624.451	4	Aircraft2_10%_13.jpg	1	0.1	624.451	628.181	624.983	1
628.471	4	Aircraft1_10%_45.jpg	0	0.1	628.471	632.206	628.892	0
632.502	4	Aircraft1_10%_37.jpg	0	0.1	632.502	636.235	633.167	0
636.52	4	rest.jpg	NaN	NaN	636.52	640.256	640.52	NaN
640.504	4	rest.jpg	NaN	NaN	640.504	644.237	644.504	NaN
644.474	4	rest.jpg	NaN	NaN	644.474	648.211	648.474	NaN
648.493	4	Aircraft2_90%_33.jpg	1	0.9	648.493	652.223	649.945	1
652.507	4	Aircraft2_90%_38.jpg	1	0.9	652.507	656.237	654.161	1
656.502	4	Aircraft1_90%_30.jpg	0	0.9	656.502	660.237	657.351	0
660.504	4	Aircraft1_90%_41.jpg	0	0.9	660.504	664.236	661.418	0
664.501	4	Aircraft1_90%_18.jpg	0	0.9	664.501	668.235	665.766	0
668.507	4	rest.jpg	NaN	NaN	668.507	672.242	672.507	NaN
672.476	4	rest.jpg	NaN	NaN	672.476	676.206	676.476	NaN
676.44	4	rest.jpg	NaN	NaN	676.44	680.172	680.44	NaN
