onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.004	4	Aircraft1_10%_17.jpg	0	0.1	40.004	43.741	40.964	0
44.019	4	Aircraft2_10%_42.jpg	1	0.1	44.019	47.754	44.697	1
48.042	4	Aircraft2_10%_44.jpg	1	0.1	48.042	51.781	48.818	1
52.06	4	Aircraft1_10%_10.jpg	0	0.1	52.06	55.791	52.609	0
56.067	4	Aircraft2_10%_25.jpg	1	0.1	56.067	59.801	56.667	1
60.088	4	rest.jpg	NaN	NaN	60.088	63.817	64.088	NaN
64.07	4	rest.jpg	NaN	NaN	64.07	67.799	68.07	NaN
68.051	4	rest.jpg	NaN	NaN	68.051	71.78	72.051	NaN
72.069	4	Aircraft1_90%_12.jpg	0	0.9	72.069	75.803	73.163	0
76.075	4	Aircraft2_90%_32.jpg	1	0.9	76.075	79.806	77.123	1
80.076	4	Aircraft2_90%_48.jpg	1	0.9	80.076	83.809	81.255	1
84.093	4	Aircraft1_90%_19.jpg	0	0.9	84.093	87.822	84.83	0
88.13	4	Aircraft1_90%_33.jpg	0	0.9	88.13	91.866	89.614	0
92.153	4	rest.jpg	NaN	NaN	92.153	95.883	96.153	NaN
96.138	4	rest.jpg	NaN	NaN	96.138	99.875	100.138	NaN
100.125	4	rest.jpg	NaN	NaN	100.125	103.854	104.125	NaN
104.14	4	Aircraft2_70%_33.jpg	1	0.75	104.14	107.875	106.204	1
108.151	4	Aircraft2_70%_38.jpg	1	0.75	108.151	111.885	109.265	1
112.213	4	Aircraft1_70%_30.jpg	0	0.75	112.213	115.945	112.83	0
116.224	4	Aircraft1_70%_41.jpg	0	0.75	116.224	119.952	116.924	0
120.243	4	Aircraft1_70%_18.jpg	0	0.75	120.243	123.972	120.996	0
124.242	4	rest.jpg	NaN	NaN	124.242	127.974	128.242	NaN
128.209	4	rest.jpg	NaN	NaN	128.209	131.945	132.209	NaN
132.178	4	rest.jpg	NaN	NaN	132.178	135.909	136.178	NaN
136.228	4	Aircraft2_10%_24.jpg	1	0.1	136.228	139.964	137.312	1
140.255	4	Aircraft2_10%_2.jpg	1	0.1	140.255	143.986	140.967	1
144.265	4	Aircraft2_10%_43.jpg	1	0.1	144.265	147.994	144.85	1
148.274	4	Aircraft2_10%_46.jpg	1	0.1	148.274	152.003	148.89	1
152.28	4	Aircraft1_10%_42.jpg	0	0.1	152.28	156.008	153.014	0
156.293	4	rest.jpg	NaN	NaN	156.293	160.025	160.293	NaN
160.272	4	rest.jpg	NaN	NaN	160.272	164.001	164.272	NaN
164.238	4	rest.jpg	NaN	NaN	164.238	167.969	168.238	NaN
168.254	4	Aircraft2_90%_9.jpg	1	0.9	168.254	171.985	169.57	1
172.267	4	Aircraft2_90%_6.jpg	1	0.9	172.267	175.996	173.392	1
176.286	4	Aircraft1_90%_23.jpg	0	0.9	176.286	180.018	177.532	0
180.317	4	Aircraft1_90%_21.jpg	0	0.9	180.317	184.046	181.435	0
184.315	4	Aircraft2_90%_36.jpg	1	0.9	184.315	188.046	185.686	1
188.332	4	rest.jpg	NaN	NaN	188.332	192.061	192.332	NaN
192.293	4	rest.jpg	NaN	NaN	192.293	196.024	196.293	NaN
196.27	4	rest.jpg	NaN	NaN	196.27	200.001	200.27	NaN
200.345	4	Aircraft2_70%_31.jpg	1	0.75	200.345	204.074	201.544	1
204.347	4	Aircraft1_70%_4.jpg	0	0.75	204.347	208.078	205.015	0
208.367	4	Aircraft2_70%_20.jpg	1	0.75	208.367	212.101	209.389	1
212.375	4	Aircraft1_70%_7.jpg	0	0.75	212.375	216.106	213.441	0
216.426	4	Aircraft1_70%_8.jpg	0	0.75	216.426	220.155	217.194	0
220.447	4	rest.jpg	NaN	NaN	220.447	224.178	224.447	NaN
224.412	4	rest.jpg	NaN	NaN	224.412	228.141	228.412	NaN
228.39	4	rest.jpg	NaN	NaN	228.39	232.122	232.39	NaN
232.398	4	Aircraft2_10%_31.jpg	1	0.1	232.398	236.13	233.247	1
236.406	4	Aircraft1_10%_4.jpg	0	0.1	236.406	240.142	237.027	0
240.433	4	Aircraft2_10%_20.jpg	1	0.1	240.433	244.164	241.109	1
244.441	4	Aircraft1_10%_7.jpg	0	0.1	244.441	248.176	245.012	0
248.452	4	Aircraft1_10%_8.jpg	0	0.1	248.452	252.181	248.951	0
252.468	4	rest.jpg	NaN	NaN	252.468	256.2	256.468	NaN
256.434	4	rest.jpg	NaN	NaN	256.434	260.169	260.434	NaN
260.412	4	rest.jpg	NaN	NaN	260.412	264.142	264.412	NaN
264.425	4	Aircraft2_90%_41.jpg	1	0.9	264.425	268.154	265.462	1
268.438	4	Aircraft1_90%_22.jpg	0	0.9	268.438	272.167	269.212	0
272.445	4	Aircraft1_90%_44.jpg	0	0.9	272.445	276.176	273.18	0
276.463	4	Aircraft1_90%_1.jpg	0	0.9	276.463	280.2	277.289	0
280.512	4	Aircraft2_90%_37.jpg	1	0.9	280.512	284.246	281.63	1
284.535	4	rest.jpg	NaN	NaN	284.535	288.264	288.535	NaN
288.498	4	rest.jpg	NaN	NaN	288.498	292.232	292.498	NaN
