onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.014	4	Aircraft1_10%_17.jpg	0	0.1	40.014	43.744	40.938	0
44.012	4	Aircraft2_10%_42.jpg	1	0.1	44.012	47.749	45.406	1
48.028	4	Aircraft2_10%_44.jpg	1	0.1	48.028	51.761	49.096	1
52.03	4	Aircraft1_10%_10.jpg	0	0.1	52.03	55.764	52.931	0
56.027	4	Aircraft2_10%_25.jpg	1	0.1	56.027	59.76	57.22	1
60.022	4	rest.jpg	NaN	NaN	60.022	63.753	64.022	NaN
64.002	4	rest.jpg	NaN	NaN	64.002	67.737	68.002	NaN
67.969	4	rest.jpg	NaN	NaN	67.969	71.704	71.969	NaN
71.98	4	Aircraft1_90%_12.jpg	0	0.9	71.98	75.713	74.431	0
75.975	4	Aircraft2_90%_32.jpg	1	0.9	75.975	79.705	78.526	1
79.991	4	Aircraft2_90%_48.jpg	1	0.9	79.991	83.721	81.65	1
83.982	4	Aircraft1_90%_19.jpg	0	0.9	83.982	87.717	86.718	0
87.977	4	Aircraft1_90%_33.jpg	0	0.9	87.977	91.71	90.561	0
91.972	4	rest.jpg	NaN	NaN	91.972	95.708	95.972	NaN
95.957	4	rest.jpg	NaN	NaN	95.957	99.695	99.957	NaN
99.925	4	rest.jpg	NaN	NaN	99.925	103.66	103.925	NaN
103.926	4	Aircraft2_70%_33.jpg	1	0.75	103.926	107.658	106.111	1
107.923	4	Aircraft2_70%_38.jpg	1	0.75	107.923	111.655	109.884	1
111.923	4	Aircraft1_70%_30.jpg	0	0.75	111.923	115.652	113.865	0
115.94	4	Aircraft1_70%_41.jpg	0	0.75	115.94	119.675	118.626	0
119.959	4	Aircraft1_70%_18.jpg	0	0.75	119.959	123.693	122.133	0
123.961	4	rest.jpg	NaN	NaN	123.961	127.693	127.961	NaN
127.926	4	rest.jpg	NaN	NaN	127.926	131.655	131.926	NaN
131.887	4	rest.jpg	NaN	NaN	131.887	135.619	135.887	NaN
135.905	4	Aircraft2_10%_24.jpg	1	0.1	135.905	139.636	137.274	1
139.926	4	Aircraft2_10%_2.jpg	1	0.1	139.926	143.66	140.999	1
143.935	4	Aircraft2_10%_43.jpg	1	0.1	143.935	147.669	144.812	1
147.936	4	Aircraft2_10%_46.jpg	1	0.1	147.936	151.665	148.568	1
151.929	4	Aircraft1_10%_42.jpg	0	0.1	151.929	155.663	153.626	0
155.927	4	rest.jpg	NaN	NaN	155.927	159.662	159.927	NaN
159.91	4	rest.jpg	NaN	NaN	159.91	163.639	163.91	NaN
163.869	4	rest.jpg	NaN	NaN	163.869	167.599	167.869	NaN
167.868	4	Aircraft2_90%_9.jpg	1	0.9	167.868	171.598	170.326	1
171.879	4	Aircraft2_90%_6.jpg	1	0.9	171.879	175.615	174.252	1
175.876	4	Aircraft1_90%_23.jpg	0	0.9	175.876	179.607	177.638	0
179.867	4	Aircraft1_90%_21.jpg	0	0.9	179.867	183.598	182.106	0
183.859	4	Aircraft2_90%_36.jpg	1	0.9	183.859	187.593	185.951	1
187.877	4	rest.jpg	NaN	NaN	187.877	191.606	191.877	NaN
191.855	4	rest.jpg	NaN	NaN	191.855	195.589	195.855	NaN
195.819	4	rest.jpg	NaN	NaN	195.819	199.553	199.819	NaN
199.834	4	Aircraft2_70%_31.jpg	1	0.75	199.834	203.563	201.461	1
203.845	4	Aircraft1_70%_4.jpg	0	0.75	203.845	207.576	206.135	0
207.862	4	Aircraft2_70%_20.jpg	1	0.75	207.862	211.596	210.89	1
211.862	4	Aircraft1_70%_7.jpg	0	0.75	211.862	215.593	213.618	0
215.859	4	Aircraft1_70%_8.jpg	0	0.75	215.859	219.595	216.794	0
219.859	4	rest.jpg	NaN	NaN	219.859	223.594	223.859	NaN
223.843	4	rest.jpg	NaN	NaN	223.843	227.574	227.843	NaN
227.806	4	rest.jpg	NaN	NaN	227.806	231.536	231.806	NaN
231.824	4	Aircraft2_10%_31.jpg	1	0.1	231.824	235.554	232.753	1
235.842	4	Aircraft1_10%_4.jpg	0	0.1	235.842	239.576	236.714	0
239.859	4	Aircraft2_10%_20.jpg	1	0.1	239.859	243.59	241.255	1
243.856	4	Aircraft1_10%_7.jpg	0	0.1	243.856	247.587	244.742	0
247.872	4	Aircraft1_10%_8.jpg	0	0.1	247.872	251.606	249.163	0
251.87	4	rest.jpg	NaN	NaN	251.87	255.603	255.87	NaN
255.835	4	rest.jpg	NaN	NaN	255.835	259.569	259.835	NaN
259.801	4	rest.jpg	NaN	NaN	259.801	263.531	263.801	NaN
263.806	4	Aircraft2_90%_41.jpg	1	0.9	263.806	267.535	265.889	1
