onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.988	4	Aircraft1_10%_2.jpg	0	0.1	39.988	43.721	41.414	0
44.008	4	Aircraft1_10%_39.jpg	0	0.1	44.008	47.742	45.27	0
48.007	4	Aircraft2_10%_26.jpg	1	0.1	48.007	51.739	49.119	1
52.006	4	Aircraft1_10%_15.jpg	0	0.1	52.006	55.743	53.371	0
56.009	4	Aircraft2_10%_16.jpg	1	0.1	56.009	59.742	57.012	1
60.028	4	rest.jpg	NaN	NaN	60.028	63.76	64.028	NaN
64.011	4	rest.jpg	NaN	NaN	64.011	67.75	68.011	NaN
68.001	4	rest.jpg	NaN	NaN	68.001	71.74	72.001	NaN
72.023	4	Aircraft2_90%_14.jpg	1	0.9	72.023	75.757	74.076	1
76.04	4	Aircraft2_90%_5.jpg	1	0.9	76.04	79.778	78.12	1
80.045	4	Aircraft2_90%_15.jpg	1	0.9	80.045	83.779	81.78	1
84.05	4	Aircraft2_90%_19.jpg	1	0.9	84.05	87.782	87.426	1
88.063	4	Aircraft1_90%_31.jpg	0	0.9	88.063	91.794	91.21	0
92.063	4	rest.jpg	NaN	NaN	92.063	95.798	96.063	NaN
96.048	4	rest.jpg	NaN	NaN	96.048	99.78	100.048	NaN
100.014	4	rest.jpg	NaN	NaN	100.014	103.752	104.014	NaN
104.044	4	Aircraft2_70%_4.jpg	1	0.75	104.044	107.781	105.698	1
108.071	4	Aircraft1_70%_43.jpg	0	0.75	108.071	111.801	109.725	0
112.096	4	Aircraft1_70%_9.jpg	0	0.75	112.096	115.826	114.787	0
116.115	4	Aircraft1_70%_11.jpg	0	0.75	116.115	119.847	119.543	0
120.123	4	Aircraft1_70%_50.jpg	0	0.75	120.123	123.858	122.845	0
124.127	4	rest.jpg	NaN	NaN	124.127	127.864	128.127	NaN
128.096	4	rest.jpg	NaN	NaN	128.096	131.826	132.096	NaN
132.059	4	rest.jpg	NaN	NaN	132.059	135.789	136.059	NaN
136.074	4	Aircraft1_10%_36.jpg	0	0.1	136.074	139.81	137.836	0
140.091	4	Aircraft1_10%_35.jpg	0	0.1	140.091	143.822	141.158	0
144.089	4	Aircraft2_10%_3.jpg	1	0.1	144.089	147.819	145.284	1
148.088	4	Aircraft1_10%_5.jpg	0	0.1	148.088	151.818	149.241	0
152.088	4	Aircraft1_10%_48.jpg	0	0.1	152.088	155.821	153.428	0
156.1	4	rest.jpg	NaN	NaN	156.1	159.835	160.1	NaN
160.067	4	rest.jpg	NaN	NaN	160.067	163.802	164.067	NaN
164.032	4	rest.jpg	NaN	NaN	164.032	167.765	168.032	NaN
168.045	4	Aircraft1_90%_3.jpg	0	0.9	168.045	171.783	170.736	0
172.044	4	Aircraft2_90%_28.jpg	1	0.9	172.044	175.779	176.044	1
176.063	4	Aircraft1_90%_24.jpg	0	0.9	176.063	179.793	177.904	0
180.075	4	Aircraft2_90%_39.jpg	1	0.9	180.075	183.811	183.006	1
184.075	4	Aircraft2_90%_8.jpg	1	0.9	184.075	187.81	186.549	1
188.094	4	rest.jpg	NaN	NaN	188.094	191.831	192.094	NaN
192.082	4	rest.jpg	NaN	NaN	192.082	195.814	196.082	NaN
196.065	4	rest.jpg	NaN	NaN	196.065	199.795	200.065	NaN
200.076	4	Aircraft2_70%_18.jpg	1	0.75	200.076	203.808	201.445	1
204.076	4	Aircraft1_70%_29.jpg	0	0.75	204.076	207.811	205.537	0
208.081	4	Aircraft2_70%_1.jpg	1	0.75	208.081	211.811	210.773	1
212.081	4	Aircraft1_70%_26.jpg	0	0.75	212.081	215.816	213.169	0
216.085	4	Aircraft2_70%_34.jpg	1	0.75	216.085	219.815	217.754	1
220.099	4	rest.jpg	NaN	NaN	220.099	223.834	224.099	NaN
224.085	4	rest.jpg	NaN	NaN	224.085	227.814	228.085	NaN
228.061	4	rest.jpg	NaN	NaN	228.061	231.792	232.061	NaN
232.06	4	Aircraft2_10%_17.jpg	1	0.1	232.06	235.797	233.293	1
236.08	4	Aircraft2_10%_11.jpg	1	0.1	236.08	239.81	237.786	1
240.077	4	Aircraft1_10%_20.jpg	0	0.1	240.077	243.807	241.377	0
244.077	4	Aircraft2_10%_47.jpg	1	0.1	244.077	247.809	245.36	1
248.095	4	Aircraft2_10%_45.jpg	1	0.1	248.095	251.828	248.963	1
252.113	4	rest.jpg	NaN	NaN	252.113	255.844	256.113	NaN
256.079	4	rest.jpg	NaN	NaN	256.079	259.811	260.079	NaN
260.062	4	rest.jpg	NaN	NaN	260.062	263.792	264.062	NaN
