onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.009	4	Aircraft1_10%_17.jpg	0	0.1	40.009	43.743	41.277	0
44.039	4	Aircraft2_10%_42.jpg	1	0.1	44.039	47.775	44.6	1
48.084	4	Aircraft2_10%_44.jpg	1	0.1	48.084	51.816	48.599	1
52.097	4	Aircraft1_10%_10.jpg	0	0.1	52.097	55.834	52.649	0
56.137	4	Aircraft2_10%_25.jpg	1	0.1	56.137	59.866	56.921	1
60.138	4	rest.jpg	NaN	NaN	60.138	63.867	64.138	NaN
64.103	4	rest.jpg	NaN	NaN	64.103	67.832	68.103	NaN
68.085	4	rest.jpg	NaN	NaN	68.085	71.82	72.085	NaN
72.107	4	Aircraft1_90%_12.jpg	0	0.9	72.107	75.841	73.743	0
76.153	4	Aircraft2_90%_32.jpg	1	0.9	76.153	79.888	78.398	1
80.172	4	Aircraft2_90%_48.jpg	1	0.9	80.172	83.902	81.707	1
84.206	4	Aircraft1_90%_19.jpg	0	0.9	84.206	87.937	85.537	0
88.258	4	Aircraft1_90%_33.jpg	0	0.9	88.258	91.989	90.263	0
92.261	4	rest.jpg	NaN	NaN	92.261	95.996	96.261	NaN
96.231	4	rest.jpg	NaN	NaN	96.231	99.965	100.231	NaN
100.218	4	rest.jpg	NaN	NaN	100.218	103.949	104.218	NaN
104.227	4	Aircraft2_70%_33.jpg	1	0.75	104.227	107.961	106.606	1
108.28	4	Aircraft2_70%_38.jpg	1	0.75	108.28	112.01	109.807	1
112.322	4	Aircraft1_70%_30.jpg	0	0.75	112.322	116.058	113.655	0
116.374	4	Aircraft1_70%_41.jpg	0	0.75	116.374	120.107	117.304	0
120.373	4	Aircraft1_70%_18.jpg	0	0.75	120.373	124.104	122.043	0
124.368	4	rest.jpg	NaN	NaN	124.368	128.097	128.368	NaN
128.327	4	rest.jpg	NaN	NaN	128.327	132.061	132.327	NaN
132.293	4	rest.jpg	NaN	NaN	132.293	136.022	136.293	NaN
136.344	4	Aircraft2_10%_24.jpg	1	0.1	136.344	140.073	137.1	1
140.38	4	Aircraft2_10%_2.jpg	1	0.1	140.38	144.111	141.039	1
144.391	4	Aircraft2_10%_43.jpg	1	0.1	144.391	148.126	144.924	1
148.404	4	Aircraft2_10%_46.jpg	1	0.1	148.404	152.135	148.957	1
152.407	4	Aircraft1_10%_42.jpg	0	0.1	152.407	156.137	153.152	0
156.406	4	rest.jpg	NaN	NaN	156.406	160.143	160.406	NaN
160.395	4	rest.jpg	NaN	NaN	160.395	164.131	164.395	NaN
164.378	4	rest.jpg	NaN	NaN	164.378	168.112	168.378	NaN
168.398	4	Aircraft2_90%_9.jpg	1	0.9	168.398	172.133	170.378	1
172.444	4	Aircraft2_90%_6.jpg	1	0.9	172.444	176.178	174.676	1
176.489	4	Aircraft1_90%_23.jpg	0	0.9	176.489	180.225	178.044	0
180.493	4	Aircraft1_90%_21.jpg	0	0.9	180.493	184.222	182.365	0
184.505	4	Aircraft2_90%_36.jpg	1	0.9	184.505	188.234	186.362	1
188.503	4	rest.jpg	NaN	NaN	188.503	192.237	192.503	NaN
192.48	4	rest.jpg	NaN	NaN	192.48	196.211	196.48	NaN
196.459	4	rest.jpg	NaN	NaN	196.459	200.188	200.459	NaN
