onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.003	4	Aircraft1_10%_2.jpg	0	0.1	40.003	43.737	41.387	0
44.017	4	Aircraft1_10%_39.jpg	0	0.1	44.017	47.751	46.55	0
48.015	4	Aircraft2_10%_26.jpg	1	0.1	48.015	51.746	50.729	1
52.034	4	Aircraft1_10%_15.jpg	0	0.1	52.034	55.765	53.516	0
56.034	4	Aircraft2_10%_16.jpg	1	0.1	56.034	59.77	58.331	1
60.033	4	rest.jpg	NaN	NaN	60.033	63.769	64.033	NaN
64.018	4	rest.jpg	NaN	NaN	64.018	67.752	68.018	NaN
67.997	4	rest.jpg	NaN	NaN	67.997	71.733	71.997	NaN
71.995	4	Aircraft2_90%_14.jpg	1	0.9	71.995	75.728	74.442	1
76.003	4	Aircraft2_90%_5.jpg	1	0.9	76.003	79.741	77.345	1
80.021	4	Aircraft2_90%_15.jpg	1	0.9	80.021	83.76	81.918	1
84.036	4	Aircraft2_90%_19.jpg	1	0.9	84.036	87.767	86.712	1
88.047	4	Aircraft1_90%_31.jpg	0	0.9	88.047	91.785	90.986	0
92.074	4	rest.jpg	NaN	NaN	92.074	95.805	96.074	NaN
96.059	4	rest.jpg	NaN	NaN	96.059	99.789	100.059	NaN
100.035	4	rest.jpg	NaN	NaN	100.035	103.772	104.035	NaN
104.047	4	Aircraft2_70%_4.jpg	1	0.75	104.047	107.782	106.106	1
108.047	4	Aircraft1_70%_43.jpg	0	0.75	108.047	111.78	110.199	0
112.069	4	Aircraft1_70%_9.jpg	0	0.75	112.069	115.806	114.609	0
116.091	4	Aircraft1_70%_11.jpg	0	0.75	116.091	119.821	119.084	0
120.109	4	Aircraft1_70%_50.jpg	0	0.75	120.109	123.844	122.375	0
124.126	4	rest.jpg	NaN	NaN	124.126	127.859	128.126	NaN
128.11	4	rest.jpg	NaN	NaN	128.11	131.84	132.11	NaN
132.075	4	rest.jpg	NaN	NaN	132.075	135.806	136.075	NaN
136.074	4	Aircraft1_10%_36.jpg	0	0.1	136.074	139.811	138.394	0
140.077	4	Aircraft1_10%_35.jpg	0	0.1	140.077	143.813	141.25	0
144.098	4	Aircraft2_10%_3.jpg	1	0.1	144.098	147.828	144.911	1
148.117	4	Aircraft1_10%_5.jpg	0	0.1	148.117	151.847	148.925	0
