onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.197	4	Aircraft1_10%_17.jpg	0	0.1	40.197	43.943	40.949	0
44.213	4	Aircraft2_10%_42.jpg	1	0.1	44.213	47.96	44.703	1
48.226	4	Aircraft2_10%_44.jpg	1	0.1	48.226	51.978	48.786	1
52.243	4	Aircraft1_10%_10.jpg	0	0.1	52.243	55.99	52.95	0
56.253	4	Aircraft2_10%_25.jpg	1	0.1	56.253	60.002	56.783	1
60.253	4	rest.jpg	NaN	NaN	60.253	64	64.253	NaN
64.242	4	rest.jpg	NaN	NaN	64.242	67.992	68.242	NaN
68.227	4	rest.jpg	NaN	NaN	68.227	71.981	72.227	NaN
72.227	4	Aircraft1_90%_12.jpg	0	0.9	72.227	75.974	73.283	0
76.227	4	Aircraft2_90%_32.jpg	1	0.9	76.227	79.978	77.571	1
80.238	4	Aircraft2_90%_48.jpg	1	0.9	80.238	83.986	81.054	1
84.237	4	Aircraft1_90%_19.jpg	0	0.9	84.237	87.986	85.367	0
88.25	4	Aircraft1_90%_33.jpg	0	0.9	88.25	91.997	89.146	0
92.247	4	rest.jpg	NaN	NaN	92.247	95.995	96.247	NaN
96.227	4	rest.jpg	NaN	NaN	96.227	99.977	100.227	NaN
100.237	4	rest.jpg	NaN	NaN	100.237	103.99	104.237	NaN
104.245	4	Aircraft2_70%_33.jpg	1	0.75	104.245	107.992	105.308	1
108.255	4	Aircraft2_70%_38.jpg	1	0.75	108.255	112.002	108.923	1
112.26	4	Aircraft1_70%_30.jpg	0	0.75	112.26	116.006	112.929	0
116.251	4	Aircraft1_70%_41.jpg	0	0.75	116.251	119.998	117.049	0
120.26	4	Aircraft1_70%_18.jpg	0	0.75	120.26	124.014	121.059	0
124.278	4	rest.jpg	NaN	NaN	124.278	128.03	128.278	NaN
128.262	4	rest.jpg	NaN	NaN	128.262	132.009	132.262	NaN
132.253	4	rest.jpg	NaN	NaN	132.253	136.002	136.253	NaN
136.249	4	Aircraft2_10%_24.jpg	1	0.1	136.249	140.002	137.12	1
140.261	4	Aircraft2_10%_2.jpg	1	0.1	140.261	144.014	140.665	1
144.26	4	Aircraft2_10%_43.jpg	1	0.1	144.26	148.016	144.763	1
148.28	4	Aircraft2_10%_46.jpg	1	0.1	148.28	152.031	148.732	1
152.284	4	Aircraft1_10%_42.jpg	0	0.1	152.284	156.033	152.767	0
156.291	4	rest.jpg	NaN	NaN	156.291	160.044	160.291	NaN
160.295	4	rest.jpg	NaN	NaN	160.295	164.042	164.295	NaN
164.287	4	rest.jpg	NaN	NaN	164.287	168.033	168.287	NaN
168.292	4	Aircraft2_90%_9.jpg	1	0.9	168.292	172.042	169.38	1
172.287	4	Aircraft2_90%_6.jpg	1	0.9	172.287	176.034	173.527	1
176.298	4	Aircraft1_90%_23.jpg	0	0.9	176.298	180.045	177.742	0
180.29	4	Aircraft1_90%_21.jpg	0	0.9	180.29	184.043	181.757	0
184.288	4	Aircraft2_90%_36.jpg	1	0.9	184.288	188.037	185.181	1
188.301	4	rest.jpg	NaN	NaN	188.301	192.048	192.301	NaN
192.28	4	rest.jpg	NaN	NaN	192.28	196.028	196.28	NaN
196.26	4	rest.jpg	NaN	NaN	196.26	200.008	200.26	NaN
200.27	4	Aircraft2_70%_31.jpg	1	0.75	200.27	204.018	201.146	1
204.264	4	Aircraft1_70%_4.jpg	0	0.75	204.264	208.019	204.975	0
208.266	4	Aircraft2_70%_20.jpg	1	0.75	208.266	212.021	209.19	1
212.276	4	Aircraft1_70%_7.jpg	0	0.75	212.276	216.028	213.093	0
216.289	4	Aircraft1_70%_8.jpg	0	0.75	216.289	220.038	216.901	0
220.284	4	rest.jpg	NaN	NaN	220.284	224.033	224.284	NaN
224.263	4	rest.jpg	NaN	NaN	224.263	228.014	228.263	NaN
228.244	4	rest.jpg	NaN	NaN	228.244	231.991	232.244	NaN
