onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.98	4	Aircraft1_10%_17.jpg	0	0.1	39.98	43.713	40.678	0
44.002	4	Aircraft2_10%_42.jpg	1	0.1	44.002	47.735	44.729	1
47.999	4	Aircraft2_10%_44.jpg	1	0.1	47.999	51.734	48.669	1
52.002	4	Aircraft1_10%_10.jpg	0	0.1	52.002	55.737	52.587	0
56.001	4	Aircraft2_10%_25.jpg	1	0.1	56.001	59.731	56.782	1
59.995	4	rest.jpg	NaN	NaN	59.995	63.73	63.995	NaN
63.976	4	rest.jpg	NaN	NaN	63.976	67.706	67.976	NaN
67.955	4	rest.jpg	NaN	NaN	67.955	71.685	71.955	NaN
71.958	4	Aircraft1_90%_12.jpg	0	0.9	71.958	75.688	74.446	0
75.969	4	Aircraft2_90%_32.jpg	1	0.9	75.969	79.701	76.833	1
79.976	4	Aircraft2_90%_48.jpg	1	0.9	79.976	83.709	80.974	1
83.989	4	Aircraft1_90%_19.jpg	0	0.9	83.989	87.719	86.22	0
87.998	4	Aircraft1_90%_33.jpg	0	0.9	87.998	91.728	88.953	0
91.991	4	rest.jpg	NaN	NaN	91.991	95.73	95.991	NaN
95.979	4	rest.jpg	NaN	NaN	95.979	99.71	99.979	NaN
99.953	4	rest.jpg	NaN	NaN	99.953	103.689	103.953	NaN
103.967	4	Aircraft2_70%_33.jpg	1	0.75	103.967	107.7	104.965	1
107.986	4	Aircraft2_70%_38.jpg	1	0.75	107.986	111.717	108.856	1
111.984	4	Aircraft1_70%_30.jpg	0	0.75	111.984	115.717	112.977	0
115.984	4	Aircraft1_70%_41.jpg	0	0.75	115.984	119.719	117.342	0
119.998	4	Aircraft1_70%_18.jpg	0	0.75	119.998	123.733	121.169	0
123.997	4	rest.jpg	NaN	NaN	123.997	127.733	127.997	NaN
127.983	4	rest.jpg	NaN	NaN	127.983	131.715	131.983	NaN
131.949	4	rest.jpg	NaN	NaN	131.949	135.681	135.949	NaN
135.963	4	Aircraft2_10%_24.jpg	1	0.1	135.963	139.699	137.427	1
139.988	4	Aircraft2_10%_2.jpg	1	0.1	139.988	143.727	140.62	1
143.993	4	Aircraft2_10%_43.jpg	1	0.1	143.993	147.728	144.801	1
148.015	4	Aircraft2_10%_46.jpg	1	0.1	148.015	151.75	148.717	1
152.019	4	Aircraft1_10%_42.jpg	0	0.1	152.019	155.749	152.8	0
156.026	4	rest.jpg	NaN	NaN	156.026	159.757	160.026	NaN
160.005	4	rest.jpg	NaN	NaN	160.005	163.738	164.005	NaN
163.97	4	rest.jpg	NaN	NaN	163.97	167.703	167.97	NaN
167.964	4	Aircraft2_90%_9.jpg	1	0.9	167.964	171.699	169.356	1
171.975	4	Aircraft2_90%_6.jpg	1	0.9	171.975	175.713	175.223	1
175.988	4	Aircraft1_90%_23.jpg	0	0.9	175.988	179.726	176.938	0
179.985	4	Aircraft1_90%_21.jpg	0	0.9	179.985	183.716	182.086	0
183.978	4	Aircraft2_90%_36.jpg	1	0.9	183.978	187.709	185.594	1
187.976	4	rest.jpg	NaN	NaN	187.976	191.714	191.976	NaN
191.946	4	rest.jpg	NaN	NaN	191.946	195.679	195.946	NaN
195.928	4	rest.jpg	NaN	NaN	195.928	199.657	199.928	NaN
199.939	4	Aircraft2_70%_31.jpg	1	0.75	199.939	203.675	201.552	1
203.961	4	Aircraft1_70%_4.jpg	0	0.75	203.961	207.692	204.87	0
207.964	4	Aircraft2_70%_20.jpg	1	0.75	207.964	211.696	211.062	1
211.976	4	Aircraft1_70%_7.jpg	0	0.75	211.976	215.71	213.294	0
215.985	4	Aircraft1_70%_8.jpg	0	0.75	215.985	219.716	216.973	0
220.006	4	rest.jpg	NaN	NaN	220.006	223.744	224.006	NaN
223.978	4	rest.jpg	NaN	NaN	223.978	227.715	227.978	NaN
227.959	4	rest.jpg	NaN	NaN	227.959	231.69	231.959	NaN
