onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40.011	4	Aircraft1_10%_17.jpg	0	0.1	40.011	43.744	41.563	0
44.03	4	Aircraft2_10%_42.jpg	1	0.1	44.03	47.762	44.861	1
48.042	4	Aircraft2_10%_44.jpg	1	0.1	48.042	51.774	49.619	1
52.048	4	Aircraft1_10%_10.jpg	0	0.1	52.048	55.781	53.554	0
56.058	4	Aircraft2_10%_25.jpg	1	0.1	56.058	59.793	57.262	1
60.059	4	rest.jpg	NaN	NaN	60.059	63.791	64.059	NaN
64.031	4	rest.jpg	NaN	NaN	64.031	67.769	68.031	NaN
68.017	4	rest.jpg	NaN	NaN	68.017	71.753	72.017	NaN
72.019	4	Aircraft1_90%_12.jpg	0	0.9	72.019	75.752	74.054	0
76.012	4	Aircraft2_90%_32.jpg	1	0.9	76.012	79.746	78.162	1
80.02	4	Aircraft2_90%_48.jpg	1	0.9	80.02	83.751	80.901	1
84.012	4	Aircraft1_90%_19.jpg	0	0.9	84.012	87.748	86.586	0
88.029	4	Aircraft1_90%_33.jpg	0	0.9	88.029	91.766	90.144	0
92.05	4	rest.jpg	NaN	NaN	92.05	95.786	96.05	NaN
96.018	4	rest.jpg	NaN	NaN	96.018	99.749	100.018	NaN
99.997	4	rest.jpg	NaN	NaN	99.997	103.733	103.997	NaN
103.999	4	Aircraft2_70%_33.jpg	1	0.75	103.999	107.731	106.841	1
108.015	4	Aircraft2_70%_38.jpg	1	0.75	108.015	111.746	109.138	1
112.028	4	Aircraft1_70%_30.jpg	0	0.75	112.028	115.763	114.631	0
116.031	4	Aircraft1_70%_41.jpg	0	0.75	116.031	119.767	119.592	0
120.047	4	Aircraft1_70%_18.jpg	0	0.75	120.047	123.778	122.126	0
124.059	4	rest.jpg	NaN	NaN	124.059	127.792	128.059	NaN
128.024	4	rest.jpg	NaN	NaN	128.024	131.755	132.024	NaN
131.987	4	rest.jpg	NaN	NaN	131.987	135.723	135.987	NaN
136.007	4	Aircraft2_10%_24.jpg	1	0.1	136.007	139.745	137.179	1
140.011	4	Aircraft2_10%_2.jpg	1	0.1	140.011	143.742	140.792	1
144.019	4	Aircraft2_10%_43.jpg	1	0.1	144.019	147.75	145.182	1
148.036	4	Aircraft2_10%_46.jpg	1	0.1	148.036	151.769	150.127	1
152.032	4	Aircraft1_10%_42.jpg	0	0.1	152.032	155.768	154.346	0
156.046	4	rest.jpg	NaN	NaN	156.046	159.78	160.046	NaN
160.03	4	rest.jpg	NaN	NaN	160.03	163.765	164.03	NaN
164.014	4	rest.jpg	NaN	NaN	164.014	167.746	168.014	NaN
168.016	4	Aircraft2_90%_9.jpg	1	0.9	168.016	171.753	170.812	1
172.015	4	Aircraft2_90%_6.jpg	1	0.9	172.015	175.75	174.577	1
176.019	4	Aircraft1_90%_23.jpg	0	0.9	176.019	179.758	179.117	0
180.036	4	Aircraft1_90%_21.jpg	0	0.9	180.036	183.769	182.954	0
184.036	4	Aircraft2_90%_36.jpg	1	0.9	184.036	187.767	186.379	1
188.045	4	rest.jpg	NaN	NaN	188.045	191.783	192.045	NaN
192.015	4	rest.jpg	NaN	NaN	192.015	195.75	196.015	NaN
195.981	4	rest.jpg	NaN	NaN	195.981	199.719	199.981	NaN
199.985	4	Aircraft2_70%_31.jpg	1	0.75	199.985	203.719	201.182	1
203.986	4	Aircraft1_70%_4.jpg	0	0.75	203.986	207.717	205.003	0
207.985	4	Aircraft2_70%_20.jpg	1	0.75	207.985	211.718	208.967	1
211.996	4	Aircraft1_70%_7.jpg	0	0.75	211.996	215.729	213.353	0
215.996	4	Aircraft1_70%_8.jpg	0	0.75	215.996	219.728	216.921	0
220.003	4	rest.jpg	NaN	NaN	220.003	223.734	224.003	NaN
223.986	4	rest.jpg	NaN	NaN	223.986	227.717	227.986	NaN
