onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
40	4	Aircraft1_10%_17.jpg	0	0.1	40	43.73	41.03	0
44.005	4	Aircraft2_10%_42.jpg	1	0.1	44.005	47.737	44.671	1
48.021	4	Aircraft2_10%_44.jpg	1	0.1	48.021	51.756	48.632	1
52.048	4	Aircraft1_10%_10.jpg	0	0.1	52.048	55.781	52.744	0
56.055	4	Aircraft2_10%_25.jpg	1	0.1	56.055	59.784	56.763	1
60.068	4	rest.jpg	n/a	n/a	60.068	63.804	64.068	n/a
64.038	4	rest.jpg	n/a	n/a	64.038	67.77	68.038	n/a
68.021	4	rest.jpg	n/a	n/a	68.021	71.757	72.021	n/a
72.04	4	Aircraft1_90%_12.jpg	0	0.9	72.04	75.776	74.403	0
76.058	4	Aircraft2_90%_32.jpg	1	0.9	76.058	79.787	77.92	1
80.058	4	Aircraft2_90%_48.jpg	1	0.9	80.058	83.786	80.721	1
84.054	4	Aircraft1_90%_19.jpg	0	0.9	84.054	87.785	85.756	0
88.072	4	Aircraft1_90%_33.jpg	0	0.9	88.072	91.807	89.764	0
92.097	4	rest.jpg	n/a	n/a	92.097	95.831	96.097	n/a
96.067	4	rest.jpg	n/a	n/a	96.067	99.803	100.067	n/a
100.04	4	rest.jpg	n/a	n/a	100.04	103.776	104.04	n/a
104.046	4	Aircraft2_70%_33.jpg	1	0.75	104.046	107.781	105.015	1
108.054	4	Aircraft2_70%_38.jpg	1	0.75	108.054	111.783	108.831	1
112.081	4	Aircraft1_70%_30.jpg	0	0.75	112.081	115.817	113.385	0
116.1	4	Aircraft1_70%_41.jpg	0	0.75	116.1	119.833	118.286	0
120.126	4	Aircraft1_70%_18.jpg	0	0.75	120.126	123.858	121	0
124.135	4	rest.jpg	n/a	n/a	124.135	127.869	128.135	n/a
128.105	4	rest.jpg	n/a	n/a	128.105	131.834	132.105	n/a
132.088	4	rest.jpg	n/a	n/a	132.088	135.82	136.088	n/a
136.116	4	Aircraft2_10%_24.jpg	1	0.1	136.116	139.851	136.74	1
140.145	4	Aircraft2_10%_2.jpg	1	0.1	140.145	143.88	140.899	1
144.176	4	Aircraft2_10%_43.jpg	1	0.1	144.176	147.911	144.843	1
148.187	4	Aircraft2_10%_46.jpg	1	0.1	148.187	151.916	149.363	1
152.203	4	Aircraft1_10%_42.jpg	0	0.1	152.203	155.933	153.509	0
156.202	4	rest.jpg	n/a	n/a	156.202	159.931	160.202	n/a
160.166	4	rest.jpg	n/a	n/a	160.166	163.898	164.166	n/a
164.15	4	rest.jpg	n/a	n/a	164.15	167.879	168.15	n/a
168.166	4	Aircraft2_90%_9.jpg	1	0.9	168.166	171.897	169.756	1
172.166	4	Aircraft2_90%_6.jpg	1	0.9	172.166	175.901	174.457	1
176.176	4	Aircraft1_90%_23.jpg	0	0.9	176.176	179.91	178.991	0
180.193	4	Aircraft1_90%_21.jpg	0	0.9	180.193	183.922	183.533	0
184.191	4	Aircraft2_90%_36.jpg	1	0.9	184.191	187.925	186.37	1
188.219	4	rest.jpg	n/a	n/a	188.219	191.95	192.219	n/a
192.199	4	rest.jpg	n/a	n/a	192.199	195.934	196.199	n/a
