onset	duration	stim_file	stim_lable	levelOfOcclusion	stim_started	stim_stopped	key_time	key_fix
39.997	4	Aircraft1_10%_2.jpg	0	0.1	39.997	43.733	43.997	0
44.01	4	Aircraft1_10%_39.jpg	0	0.1	44.01	47.741	46.899	0
48.023	4	Aircraft2_10%_26.jpg	1	0.1	48.023	51.754	50.735	1
52.022	4	Aircraft1_10%_15.jpg	0	0.1	52.022	55.753	56.022	0
56.04	4	Aircraft2_10%_16.jpg	1	0.1	56.04	59.773	56.138	1
60.06	4	rest.jpg	NaN	NaN	60.06	63.797	64.06	NaN
64.028	4	rest.jpg	NaN	NaN	64.028	67.765	68.028	NaN
68.02	4	rest.jpg	NaN	NaN	68.02	71.751	72.02	NaN
72.033	4	Aircraft2_90%_14.jpg	1	0.9	72.033	75.766	76.033	1
76.083	4	Aircraft2_90%_5.jpg	1	0.9	76.083	79.819	78.879	1
80.095	4	Aircraft2_90%_15.jpg	1	0.9	80.095	83.83	83.441	1
84.125	4	Aircraft2_90%_19.jpg	1	0.9	84.125	87.857	88.125	1
88.12	4	Aircraft1_90%_31.jpg	0	0.9	88.12	91.85	89.879	0
92.131	4	rest.jpg	NaN	NaN	92.131	95.863	96.131	NaN
96.098	4	rest.jpg	NaN	NaN	96.098	99.834	100.098	NaN
100.089	4	rest.jpg	NaN	NaN	100.089	103.819	104.089	NaN
104.118	4	Aircraft2_70%_4.jpg	1	0.75	104.118	107.85	106.442	1
108.18	4	Aircraft1_70%_43.jpg	0	0.75	108.18	111.911	110.22	0
112.248	4	Aircraft1_70%_9.jpg	0	0.75	112.248	115.983	115.804	0
116.257	4	Aircraft1_70%_11.jpg	0	0.75	116.257	119.987	119.083	0
120.276	4	Aircraft1_70%_50.jpg	0	0.75	120.276	124.006	123.356	0
124.289	4	rest.jpg	NaN	NaN	124.289	128.025	128.289	NaN
128.259	4	rest.jpg	NaN	NaN	128.259	131.994	132.259	NaN
132.226	4	rest.jpg	NaN	NaN	132.226	135.957	136.226	NaN
136.25	4	Aircraft1_10%_36.jpg	0	0.1	136.25	139.98	139.432	0
140.265	4	Aircraft1_10%_35.jpg	0	0.1	140.265	143.998	144.265	0
144.265	4	Aircraft2_10%_3.jpg	1	0.1	144.265	147.997	146.786	1
148.267	4	Aircraft1_10%_5.jpg	0	0.1	148.267	151.999	151.276	0
152.296	4	Aircraft1_10%_48.jpg	0	0.1	152.296	156.032	156.296	0
156.294	4	rest.jpg	NaN	NaN	156.294	160.031	160.294	NaN
160.262	4	rest.jpg	NaN	NaN	160.262	163.992	164.262	NaN
164.226	4	rest.jpg	NaN	NaN	164.226	167.962	168.226	NaN
168.227	4	Aircraft1_90%_3.jpg	0	0.9	168.227	171.962	171.152	0
172.227	4	Aircraft2_90%_28.jpg	1	0.9	172.227	175.957	175.431	1
176.241	4	Aircraft1_90%_24.jpg	0	0.9	176.241	179.977	179.494	0
180.26	4	Aircraft2_90%_39.jpg	1	0.9	180.26	183.993	184.26	1
184.277	4	Aircraft2_90%_8.jpg	1	0.9	184.277	188.013	187.858	1
188.294	4	rest.jpg	NaN	NaN	188.294	192.024	192.294	NaN
192.253	4	rest.jpg	NaN	NaN	192.253	195.983	196.253	NaN
196.215	4	rest.jpg	NaN	NaN	196.215	199.951	200.215	NaN
200.241	4	Aircraft2_70%_18.jpg	1	0.75	200.241	203.978	202.381	1
204.246	4	Aircraft1_70%_29.jpg	0	0.75	204.246	207.977	206.928	0
208.249	4	Aircraft2_70%_1.jpg	1	0.75	208.249	211.979	212.249	1
212.266	4	Aircraft1_70%_26.jpg	0	0.75	212.266	216.001	216.266	0
216.289	4	Aircraft2_70%_34.jpg	1	0.75	216.289	220.021	216.317	1
220.304	4	rest.jpg	NaN	NaN	220.304	224.036	224.304	NaN
224.266	4	rest.jpg	NaN	NaN	224.266	227.998	228.266	NaN
228.247	4	rest.jpg	NaN	NaN	228.247	231.983	232.247	NaN
232.248	4	Aircraft2_10%_17.jpg	1	0.1	232.248	235.98	235.535	1
